Date,User_ID,Location,Text
2020-03-7,ironeyestrat,"Albuquerque, NM","Only 1% of respondents experienced permanent job loss due to #COVID19, while #stocks have nearly recovered from the March rout.  How many of those who are worried about their #retirement bailed out at the bottom? #401kfixer

#401k #coronavirus 

https://t.co/LpWutjVAls"
2020-03-7,BarrySux,Texas,"Do your part. Show common sense. Don't put #coronavirus patients in nursing homes and kill thousands of elderly people.

This means you. Moron. https://t.co/ihCY8FggkF"
2020-03-7,dfwtower,DFW,80 percent of the Air #France fleet is in storage: 180 of 224 aircraft. #airlines #coronavirus
2020-03-7,kr3at,,"New York reports 514 new cases and 26 new deaths bringing total confirmed cases there to 413,150 and 31,340 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak"
2020-03-7,UDCRonnieRay,"Chicago, IL","NEW EPISODE OF GROWING UP CHI AVAILABLE IN THE BIO!

Growing Up CHI: #CoronaVirus AKA #TheBullshit

#chicago #podcast #CoronaVirus #Pandemic #realtalk💯 https://t.co/SigTHl2gkO"
2020-03-7,ASchneider_HPM,"Houston, Texas",Gov. Greg Abbott Recommends Texans Stay Home As #Coronavirus Cases Surge https://t.co/kBn5PajB8a
2020-03-7,Trollvibesz,"Hyderabad, India","10 thousand cases.🤐🤕
#covid_19
#Corona 
. 
. 
. 
. 
. 
. 
#trolls 
#Troll_vibes_official 
#coronavirus 
#telangana https://t.co/A8FFwJ8JDO"
2020-03-8,umnmedschool,"Minneapolis, Minnesota","Dr. Jan Czyzyk sees a possible #COVID19 therapeutic antibody based on his diabetes research.
🔗➡️ https://t.co/4OGnDBd7AA https://t.co/Ten2wXKh61"
2020-03-8,CA_DRE,California,"At DRE, we have good reasons for wearing our masks. Why do you wear a mask? #MasksOnCA to #SlowTheSpread of #COVID19 
@CAbcsh https://t.co/qaVAT3oOnz"
2020-03-8,wbogensberger,European Commission Vienna,"#Coronavirus: Commission @EUinmyRegion supports EU neighbouring countries by making rules on cross-border programmes and projects more flexible
#CRII #covid19 #interreg 
@enicbc #enicbc #externalborders https://t.co/ugcZ18eI0f"
2020-03-8,UKConstructionm,UK,#Safe and #Simple guidance needed for returning to work after #lockdown #covid19 #coronavirus https://t.co/GQU6msy2Tk https://t.co/i1YjDd41Z6
2020-03-8,SMDhealthunit,Serving Simcoe and Muskoka,"If you think you have symptoms of #COVID19, have a chronic medical condition, are over 70, or are waiting for a #COVID19 test result -  self-isolate. https://t.co/Qr1RdCc0Sr https://t.co/UGmeppteYW"
2020-03-8,CitizenHealthio,United States,"It's Time for a New Red Cross.

Henry Dunant, the founder of the International Red Cross, has inspired us to build a new type of healthcare organization for physicians and citizens everywhere. https://t.co/M4Dd6auUSw #CitizenHealth #COVID19 #healthcare"
2020-03-8,GrantRants,St.Catharines,"NEW: @fordnation announces a new plan to support migrant farmworkers re: #COVID19, including mobile testing and new federal/provincial/local inspections of farms and worker bunkhouses."
2020-03-8,VKSharmaMD,,"And now call for action!!!
#COVID19 #SocialDistancing #masks4all https://t.co/VvKS2RvPGz"
2020-03-8,Toronto350,"Toronto, Ontario","Today at 5:00pm, join @Leap_UofT for a free webinar on #COVID19 and the #climate. https://t.co/AimGogsRyn"
2020-03-8,CpaTorossian,"Miami, FL","Tip - Review the way you work with your accountant and make sure that you’re getting value for money from them in terms of quality financial support and expertise when you need it.
#accounting #money #finance #covid19 #pandemic https://t.co/4jB9QdSXE4"
2020-03-8,BCGDV,Global,"How can marketers leverage technology to rebound from the #COVID19 crisis? DV Partner and Growth Director, Amaryllis Liampoti, is joining us LIVE to share the right marketing strategies for success! Join our session on @Linkedin tomorrow 6/25 at 9AM EST/3PM CEST 🚀 https://t.co/UHW2WPMKyM"
2020-03-8,PFScommerce,"Headquarters in Allen, TX USA","In his recent article for @retexperience, PFS’ Executive VP Zach Thomann discusses how some sectors are beginning to lift. COVID-19 could ignite more #sustainable buying behavior long term. 

👉 Learn more: https://t.co/LofHEvXIyc   

#COVID19 #sustainablefashion #sustainability"
2020-03-8,IcahnMountSinai,"New York, New York","""What we're finding more and more is that the fragments of the #virus that are being picked up on these swabs weeks later are not able to replicate. They're not the live virus,"" says Dr. Ania Wajnberg: https://t.co/GnSjVDXmAE #COVID19"
2020-03-8,arabnews,Saudi Arabia,"Sports chief in #SaudiArabia ‘stunned, awestruck’ by Kingdom’s take up of #COVID19 lockdown fitness initiative

More here: https://t.co/oDeu6PMJIQ https://t.co/Wra0Xxq3Lo"
2020-03-8,SassyValencia,Portland🌲Miami Beach🌴,I decided to do the #VogueChallenge cover shoot. Let’s just say I went a different route with this challenge!  #staywoke #Blacklivesmatter #COVID19 #pandemic #EnoughIsEnough #JusticeForGeorgeFloyd #JusticeForBreonnaTaylor and many more!!! 💔 https://t.co/sHyUFeHcjk
2020-03-8,ToddBohannon,Occupied Duwamish Territory,"“More than 35,000 new #coronavirus cases were identified across the US on Tues, according to a @NYTimes database, the highest single-day total since late April &amp; the third-highest total of any day of the pandemic.” #COVID19  https://t.co/QhoHpnlFeX"
2020-03-8,DanielMunoz100,"New Brunswick, NJ",Potentially worrisome #coronavirus stats in NJ https://t.co/4CUBF3tcc8
2020-03-8,HRExecMag,"Palm Beach Gardens, FL","#ICYMI today's #NumberoftheDay, @mayereditor shares how more #employers are beefing up #mentalhealth benefits amid the #coronavirus. Learn more https://t.co/rUjWnZUyog"
2020-03-8,JacobIs74902356,,"@ralvaro_raul @realDonaldTrump Howdy What might be the agenda with COVID-19? Could we be moving towards a cashless society? Did you hear Jesus spoke of this in the Bible?  Please, read this! https://t.co/OColJvsQXa 🎰 #coronavirus @AriFleischer @english_jeffrey @GlennKesslerWP @RMConservative @lilgreymjk"
2020-03-8,ShumonaIqbal,Bangladesh,"Half of the 2020, #coronavirus took away from us, some countries are still waiting for the #peak, and #China is hit with the second wave. Small nations like Nepal, Fiji and Bhutan contained the #COVID19 very well. We need to learn..."
2020-03-8,Infantry0300,"North Carolina, USA","Dirty Myrtle is #4 in the NATION for new #COVID19 cases.

But hey, we're bored with the #coronavirus, capitalism needs consumers, and Cheeses will save us all, right? https://t.co/AanwcFxIp0"
2020-03-8,WorldCOVID19,United Kingdom,"UK.     

154 more UK deaths of people, of those tested positive for coronavirus, announced on Wednesday.

UK death toll rises by 154 to 43,081.

#coronavirus disease 2019 (COVID-19) #COVID19 https://t.co/1T8UvwpOGD"
2020-03-8,TylerNe37787763,,@ALR22971281 @GOPLeader @realDonaldTrump Hi. Are we driving towards a cashless-society with this Coronavirus? Jesus foretold of this event! Don't believe me? View this! https://t.co/wJHvi7Ezxn 📯 #coronavirus @patbate57191624 @GlennKesslerWP @RMConservative @lilgreymjk @thehill
2020-03-8,cliffwood_pres,"Augusta, GA","Today's Bible readings: 2 Kings 6:1-7:20, Acts 15:36-16:15, Ps. 142:1-7, Prov. 17:24-25 #BibleStudy #happywednesday #fortgordon #coronavirus"
2020-03-8,wbogensberger,European Commission Vienna,"#Coronavirus: Commission @EUinmyRegion supports EU neighbouring countries by making rules on cross-border programmes and projects more flexible
#CRII #covid19 #interreg 
@enicbc #enicbc #externalborders https://t.co/ugcZ18eI0f"
2020-03-8,UKConstructionm,UK,#Safe and #Simple guidance needed for returning to work after #lockdown #covid19 #coronavirus https://t.co/GQU6msy2Tk https://t.co/i1YjDd41Z6
2020-03-8,techjunkiejh,,"#Startup Companies Laying Off The Most Workers Due To COVID-19, Visualized - Digg https://t.co/vmbbzQB4OM #TechJunkieNews #coronavirus #CoronaVtj #techjobs https://t.co/WIYKyXhpp2"
2020-03-8,AmerExperience,"Samborondón, Ecuador","❗️FREE EBOOK ❗️Surviving the Coronavirus Lockdown and Social Isolation #LetsResetNormal | Wordcatcher Publishing
https://t.co/ixk30giM68
#coronavirus #lockdown #reset #normal #covid_19 #amerexperience #health #socialdistancing https://t.co/Uy2LiC8YoY"
2020-03-8,M_Star_Online,London,NUJ condemns axing of daily Downing Street coronavirus press briefings https://t.co/pXPtiiPtuX #NUJ #Coronavirus
2020-03-8,DoThink4,,"Govt says it can't vouch for Patanjali's claims of having Covid-19 medicine

https://t.co/nsu89qjwFK

#coronavirus #COVID__19 #CoronavirusOutbreak #CoronaVirusUpdate #vaccine #healthy #Quarantine #Lockdown #pandemia #Patanjali #Ayurvedic #medicine #research #NIMS #DoThink #ethics https://t.co/8meAqM5dDZ"
2020-03-9,TonyThackeray,,@hbo thanks for sticking it to your subscribers and removing @HBOGOhelp from streaming platforms and @Roku. Not to mention while everyone is being told to stay home. Great business model. #badcustomerservice #CustomerService #StayHomeStaySafe #COVID19 #poordecision #hbodoesntcare
2020-03-9,TenBroekeCo,,"#COVID19 has posed serious challenges to the #railways, but amongst the bad news are also positive stories where the #rail industry has rallied to help communities in need.

@railway_tech has collected a few great examples: https://t.co/1pMt26PbGf

#RailIndustry #Transport https://t.co/PaLEp1N5HZ"
2020-03-9,RounakAdhikar13,,"This situation is very sirious.... so the life of students is in danger..... in this position we dont want to give examination... 
#COVID19 #examscancelled"
2020-03-9,MagicOnMainSt,"Florida, USA","I know you all miss Mickey as much as I do, but please DO NOT COME TO FLORIDA! We are having a little crisis right now. #COVID19 #pandemic #BeSafe https://t.co/eyBwZDlroO"
2020-03-9,_McKnightsSL,,The third CE webinar of the McKnight's Online Forum: #COVID19 Update IV starts in 15 minutes! Register here: https://t.co/YFSgp9Bs3f https://t.co/rofg0e2BU0
2020-03-9,NockoldsLegal,Bishop's Stortford and London,Is your business getting ready to reopen on 4 July? Contact @EmployAssistHR for guidance on making your business #COVID19 secure – find out more https://t.co/P5ppspfArr #Coronavirus https://t.co/0BJoi78trM
2020-03-9,aWhere,"Broomfield, Colorado","aWhere's blog on #locusts, #COVID19, and the need for weather data was recently published in the UN's Business Call to Action. aWhere is committed to driving innovation to build resilience to #climatechange and supporting the #SDGs! 
https://t.co/eTHWUHVdqm"
2020-03-9,InsideCyber,"Washington,DC",House Energy and Commerce examines policy needs to confront disinformation stoked by #pandemic https://t.co/0JdWaez2ET #COVID19 #coronavirus
2020-03-9,CFISDOEM,"Houston, TX",@CFISDOEM Staff is participating in the @TDEM Hurricane Locura Virtual Response Workshop. Thank you for hosting. #hurricanepreparedness #training #exercise #emergencyplanning #disaster #ready #COVID19 https://t.co/FR2emr4ViL
2020-03-9,ToddBohannon,Occupied Duwamish Territory,"“More than 35,000 new #coronavirus cases were identified across the US on Tues, according to a @NYTimes database, the highest single-day total since late April &amp; the third-highest total of any day of the pandemic.” #COVID19  https://t.co/QhoHpnlFeX"
2020-03-9,Saabuham,,People are not even trying to do what is in their best interest to survive. #COVID19 #CoronaVirusSA #CoronavirusFacts #pandemic #virus
2020-03-9,UniforTheUnion,Canada,"@local2215's Matt Blois says “The #COVID19 crisis shows how over-dependence on globalization, free trade &amp; global supply chains puts Canada at risk. Canada should focus on incentivizing technological advancement &amp; requiring job creation all along the supply chain #BuildBackBetter https://t.co/aRqcomPute"
2020-03-9,Ginafurlynn,Russia Minor = U.S. with Trump,"@realDonaldTrump It is a shame that trump is ending Federal funding
of #COVID19 testing at the end of this month 
when half the country is experiencing new peaks!

#TrumpIsKillingUs 
#TrumpLiesAmericansDie 
#TrumpVirus2020 
#ResignNowTrump 
#LockHimUp ."
2020-03-9,covid101,,"Singing in a group, such as at church or in a choir, is a high-risk activity for spreading #COVID19.  For now, pre-recorded vocal music is safest.  @DrSnowInBus from @UW lays out the risks.
https://t.co/stbW3IxIfK"
2020-03-9,MFGTalkRadio,"Fairfield, NJ","In this episode of “Cliff Notes on the Global Manufacturing Picture”, host Cliff Waldman reviews the path of the pandemic-induced contraction in the U.S. manufacturing sector. Don't miss his expert insight: https://t.co/Q5nAjQtSr0

#Manufacturing #MFG #COVID19"
2020-03-9,MatthewArco,NJ,"N.J. reopening arcades, bowling alleys, aquariums and museums from #coronavirus closures next week https://t.co/fgCJkkXzzC"
2020-03-9,NockoldsLegal,Bishop's Stortford and London,Is your business getting ready to reopen on 4 July? Contact @EmployAssistHR for guidance on making your business #COVID19 secure – find out more https://t.co/P5ppspfArr #Coronavirus https://t.co/0BJoi78trM
2020-03-9,khaleejtimes,United Arab Emirates,Combating #coronavirus: PPE not mandatory for passengers to Kerala from #UAE https://t.co/FZaphEfbPJ
2020-03-9,ToddBohannon,Occupied Duwamish Territory,"“More than 35,000 new #coronavirus cases were identified across the US on Tues, according to a @NYTimes database, the highest single-day total since late April &amp; the third-highest total of any day of the pandemic.” #COVID19  https://t.co/QhoHpnlFeX"
2020-03-9,DanielMunoz100,"New Brunswick, NJ",Potentially worrisome #coronavirus stats in NJ https://t.co/4CUBF3tcc8
2020-03-9,HRExecMag,"Palm Beach Gardens, FL","#ICYMI today's #NumberoftheDay, @mayereditor shares how more #employers are beefing up #mentalhealth benefits amid the #coronavirus. Learn more https://t.co/rUjWnZUyog"
2020-03-9,JacobIs74902356,,"@ralvaro_raul @realDonaldTrump Howdy What might be the agenda with COVID-19? Could we be moving towards a cashless society? Did you hear Jesus spoke of this in the Bible?  Please, read this! https://t.co/OColJvsQXa 🎰 #coronavirus @AriFleischer @english_jeffrey @GlennKesslerWP @RMConservative @lilgreymjk"
2020-03-9,ShumonaIqbal,Bangladesh,"Half of the 2020, #coronavirus took away from us, some countries are still waiting for the #peak, and #China is hit with the second wave. Small nations like Nepal, Fiji and Bhutan contained the #COVID19 very well. We need to learn..."
2020-03-9,Infantry0300,"North Carolina, USA","Dirty Myrtle is #4 in the NATION for new #COVID19 cases.

But hey, we're bored with the #coronavirus, capitalism needs consumers, and Cheeses will save us all, right? https://t.co/AanwcFxIp0"
2020-03-9,WorldCOVID19,United Kingdom,"UK.     

154 more UK deaths of people, of those tested positive for coronavirus, announced on Wednesday.

UK death toll rises by 154 to 43,081.

#coronavirus disease 2019 (COVID-19) #COVID19 https://t.co/1T8UvwpOGD"
2020-03-9,TylerNe37787763,,@ALR22971281 @GOPLeader @realDonaldTrump Hi. Are we driving towards a cashless-society with this Coronavirus? Jesus foretold of this event! Don't believe me? View this! https://t.co/wJHvi7Ezxn 📯 #coronavirus @patbate57191624 @GlennKesslerWP @RMConservative @lilgreymjk @thehill
2020-03-9,cliffwood_pres,"Augusta, GA","Today's Bible readings: 2 Kings 6:1-7:20, Acts 15:36-16:15, Ps. 142:1-7, Prov. 17:24-25 #BibleStudy #happywednesday #fortgordon #coronavirus"
2020-03-9,wbogensberger,European Commission Vienna,"#Coronavirus: Commission @EUinmyRegion supports EU neighbouring countries by making rules on cross-border programmes and projects more flexible
#CRII #covid19 #interreg 
@enicbc #enicbc #externalborders https://t.co/ugcZ18eI0f"
2020-03-9,UKConstructionm,UK,#Safe and #Simple guidance needed for returning to work after #lockdown #covid19 #coronavirus https://t.co/GQU6msy2Tk https://t.co/i1YjDd41Z6
2020-03-9,techjunkiejh,,"#Startup Companies Laying Off The Most Workers Due To COVID-19, Visualized - Digg https://t.co/vmbbzQB4OM #TechJunkieNews #coronavirus #CoronaVtj #techjobs https://t.co/WIYKyXhpp2"
2020-03-10,gallinews,India,"#Mumbai  mai #recovered  #patient  #positive  patient se zyada . 1144 New #COVID19  cases in Mumbai #Total  #number  Rises to 69,625 and #death  toll 3,962

https://t.co/Z342hZMUjz"
2020-03-10,UFOTL,"Gainesville, FL","Drs. My T. Thai, Yier Jin, &amp; Ahmed Helmy, of @Nelms_Institute, @UFCISE, &amp; @ECEflorida, are developing an affordable wearable device that indicates appropriate #COVID19 #socialdistancing. The approach uses BLE #technology in a wearable wristband. https://t.co/U9EPWxRVTj https://t.co/1TG1nbPS7u"
2020-03-10,KitDunsmore,"Fort Collins, CO",It's Okay Not to Be Okay https://t.co/yCspDvkkyv via @TurtleduckPress #COVID19 #productivity #gettingby
2020-03-10,speedluxcom,"EU, USA, Asia, Africa","Italy reportedly authorizes guarantees for $7.1 billion loan to Fiat Chrysler https://t.co/WF5KJATGHR

#cars #Fiat #Chrysler #FCA #loan #covid19 #Italy @Fiat @Chrysler"
2020-03-10,casfvep,"El Paso, TX","Amid #COVID19, our services continue. Our emergency shelter is accesible through our 24HR Crisis Hopeline at 915-593-7300 🧡"
2020-03-10,Joshie_booi,,"University is not for the simple minded..but neither is twitter.
#university #COVID19"
2020-03-10,PurdueLifeSci,"West Lafayette, IN","Indiana farmers markets make changes to reopen in #COVID19 pandemic, with help from @PurdueExtension and @PurdueAg . Via @WLFI: https://t.co/dlqkXgssrU #TheNextGiantLeap https://t.co/H6S58g90rp"
2020-03-10,elp156,United States,"@GovernorTomWolf @GovNedLamont @GovLarryHogan @StateMaryland @NYGov @NYGovCuomo @NJGov @GovMurphy @delaware_gov @JohnCarneyDE @GovRaimondo Can you please do something about this? @SenBobCasey we need to keep testing here in PA, NOT take it away because @realDonaldTrump thinks if we don’t test it will go away!  #COVID19 https://t.co/mMCqUHpPct"
2020-03-10,GovMurphy,"New Jersey, USA","YESTERDAY:
☑️Number of New Jerseyans hospitalized for #COVID19 INCREASED to 1,196
☑️275 patients in either critical or intensive care 
☑️214 ventilators in use
☑️77 COVID-19 patients admitted
☑️110 patients discharged https://t.co/7Q8izmr5jj"
2020-03-10,TuddleOnRadio,Central Florida,Florida becoming #COVID19 epicenter https://t.co/K4rwjEBpLx
2020-03-10,EYjeffbrown,"Houston, TX","Trust has to be earned. As we start to take the first steps toward the physical return to work post #COVID19, EY's Matt Polak shares his thoughts on its critical importance, and actions you can take to regain it in and out of crisis. #TrustByDesign https://t.co/arIn962eIP"
2020-03-10,RogersParkBA,"Chicago, IL","Grant for small businesses, applications open 6/26.

The @IllinoisDCEO is launching the 1st round of Business Interruption Grants (BIG) to businesses experiencing losses or interruption as a result of #COVID19.

https://t.co/dX6aadnoE4 https://t.co/gUNuwLrGxa"
2020-03-10,ereguly,Rome,"Bumpy progress -- #Italy #COVID19 fatalities and new cases rise; ICU and actual positives all down.

Wed: 30 fatalities (vs 18 on Tues) to 34644; new cases 190 (vs 122); ICU 107 (vs 115); actual positives 18655 (vs 19573)"
2020-03-10,DumaFMRadio,"Plot 59140, Gaborone","#COVID19 STATISTICS IN BOTSWANA AS JUNE 24, 2020

* To date, the country has conducted 36 868 tests

#COVID19
#MoreTalkMoreMusic https://t.co/lB6xjsp8uL"
2020-03-10,TonyThackeray,,@hbo thanks for sticking it to your subscribers and removing @HBOGOhelp from streaming platforms and @Roku. Not to mention while everyone is being told to stay home. Great business model. #badcustomerservice #CustomerService #StayHomeStaySafe #COVID19 #poordecision #hbodoesntcare
2020-03-10,HeyLangdon,Los Angeles,"If you’re going stir crazy b/c of #ShelterInPlace &amp; #Quarantine - here’s a fantastic mag to help with #QuarantineLife :
#COVID19 #coronavirus https://t.co/466v5bn9vC"
2020-03-10,LAmaleCA,└A MALE,"#coronaVirus #Covid19 WHEN I was in school we never had a word called
positivity
What in the world is that all about
I know what positive means but what is positivity?   Why not just say Positive?"
2020-03-10,PramodS1619,,"#CORONAVIRUS (COVID-19)

Gauri Welfare Society obtaining public opinions. Kindly spare 5 minutes for answering questions and best answer will be uploaded on 29 Jun 2020

https://t.co/fO8mGnXmWS https://t.co/ER422p80j9"
2020-03-10,MatthewArco,NJ,"N.J. reopening arcades, bowling alleys, aquariums and museums from #coronavirus closures next week https://t.co/fgCJkkXzzC"
2020-03-10,NockoldsLegal,Bishop's Stortford and London,Is your business getting ready to reopen on 4 July? Contact @EmployAssistHR for guidance on making your business #COVID19 secure – find out more https://t.co/P5ppspfArr #Coronavirus https://t.co/0BJoi78trM
2020-03-10,InsideCyber,"Washington,DC",House Energy and Commerce examines policy needs to confront disinformation stoked by #pandemic https://t.co/0JdWaez2ET #COVID19 #coronavirus
2020-03-10,khaleejtimes,United Arab Emirates,Combating #coronavirus: PPE not mandatory for passengers to Kerala from #UAE https://t.co/FZaphEfbPJ
2020-03-10,ToddBohannon,Occupied Duwamish Territory,"“More than 35,000 new #coronavirus cases were identified across the US on Tues, according to a @NYTimes database, the highest single-day total since late April &amp; the third-highest total of any day of the pandemic.” #COVID19  https://t.co/QhoHpnlFeX"
2020-03-10,DanielMunoz100,"New Brunswick, NJ",Potentially worrisome #coronavirus stats in NJ https://t.co/4CUBF3tcc8
2020-03-10,HRExecMag,"Palm Beach Gardens, FL","#ICYMI today's #NumberoftheDay, @mayereditor shares how more #employers are beefing up #mentalhealth benefits amid the #coronavirus. Learn more https://t.co/rUjWnZUyog"
2020-03-10,JacobIs74902356,,"@ralvaro_raul @realDonaldTrump Howdy What might be the agenda with COVID-19? Could we be moving towards a cashless society? Did you hear Jesus spoke of this in the Bible?  Please, read this! https://t.co/OColJvsQXa 🎰 #coronavirus @AriFleischer @english_jeffrey @GlennKesslerWP @RMConservative @lilgreymjk"
2020-03-10,ShumonaIqbal,Bangladesh,"Half of the 2020, #coronavirus took away from us, some countries are still waiting for the #peak, and #China is hit with the second wave. Small nations like Nepal, Fiji and Bhutan contained the #COVID19 very well. We need to learn..."
2020-03-10,Infantry0300,"North Carolina, USA","Dirty Myrtle is #4 in the NATION for new #COVID19 cases.

But hey, we're bored with the #coronavirus, capitalism needs consumers, and Cheeses will save us all, right? https://t.co/AanwcFxIp0"
2020-03-10,WorldCOVID19,United Kingdom,"UK.     

154 more UK deaths of people, of those tested positive for coronavirus, announced on Wednesday.

UK death toll rises by 154 to 43,081.

#coronavirus disease 2019 (COVID-19) #COVID19 https://t.co/1T8UvwpOGD"
2020-03-10,TylerNe37787763,,@ALR22971281 @GOPLeader @realDonaldTrump Hi. Are we driving towards a cashless-society with this Coronavirus? Jesus foretold of this event! Don't believe me? View this! https://t.co/wJHvi7Ezxn 📯 #coronavirus @patbate57191624 @GlennKesslerWP @RMConservative @lilgreymjk @thehill
2020-03-11,m_adduci,"Berlin, Germany","You see the economy pressure is huge when governments decide to release lockdown rules so fast while the #covid19 cases are ramping up.

The second wave is closer than ever, at least here in Germany"
2020-03-11,elizapillsbury,"Houston, TX",".@PriscillaWT is ""passionate, persistent, prepared, and positive,"" @JohnSavageTX said after Priscilla's @UTJSchool guest lecture this morning. She's also just down the street from me reporting on #COVID19 from the HTX Med Center!"
2020-03-11,meyer_lucas,"Toronto, Ontario","Premier Doug Ford on Taras Natyshak calling him a piece of s***, says he's never heard that in the house, but:

""I forgive the guy, let's just move on."" says more important to fix issues in Windsor-Essex. #onpoli #covid19"
2020-03-11,share_wishes,Sussex United Kingdom ,"In August it will be 2yrs, thanks to the mum donating her kidney, that Holly married Aidan. 
Holly who is currently shielding &amp; working from home due to #Covid19 was diagnosed with kidney failure at the age of 17 &amp;  had her 1st #kidney transplant in 2008.
https://t.co/rTRtLCaZOn https://t.co/M3uXGxDewu"
2020-03-11,parlace,"Ontario, Canada","#Coronavirus cases/deaths? Don't think so. More like #EMF wave exposure, #chemtrails damage, #pesticides cases/deaths. But of course they want a nice cover for that, so they call it #COVID19 https://t.co/rB5PbKU4Mh"
2020-03-11,wellness_pa,"King of Prussia, PA","Ew! Wash your pillows! https://t.co/7RhRhN1XJs

#pillow #health #sleep #night #wednesdaywisdom #gross #laundry #healthyliving #healthychoices #feelbetter #covid19 #staysafe"
2020-03-11,TambelliniGroup," Virginia, USA",@Wellesley and @nyit both cite equality and access to equipment and internet service as one of the first needs they addressed for students #COVID19 #remotelearning
2020-03-11,IATA,Geneva and Montreal,"We went round our experts on the ground across Europe asking them for the latest on how #airlines are managing through the #COVID19 crisis. 

You can learn more about our amazing European Local Offices team &amp; their insights here 👇

https://t.co/EJrd0kCuSn https://t.co/VUCEiAnZ5p"
2020-03-11,johnnyderosalia,"New York, USA","@SteveSchmidtSES This is absolutely tragic! #PresPussyGrabber, @realDonaldTrump is a monster. He's attacked #PeacefulProtest &amp; #cagedchildren stolen from their parents.@POTUS is and will continue his lies. #COVID19 is killin us, #TrumpIsKillingUs. Since #TrumpRallyFail he's more bitter! Beware... https://t.co/XCiIXmvXK3"
2020-03-11,HeyLangdon,Los Angeles,"If you’re going stir crazy b/c of #ShelterInPlace &amp; #Quarantine - here’s a fantastic mag to help with #QuarantineLife :
#COVID19 #coronavirus https://t.co/466v5bn9vC"
2020-03-11,dreya_hope,"Detroit, MI // Minneapolis, MN","Living in MI during a pandemic is weird. Like, am I going back to work tomorrow or not? We are going to wait until the last minute to find out.

#Michigan #COVID19 #restrictions #backtowork #suspense"
2020-03-11,uw_medicine,"Madison, Wisconsin","Great article on several new #COVID19 clinical trials at @uwsmph and @UWHealth, including one led by @uw_infdisease chief @davidrandes on potential of ruxolitinib to treat cytokine storm. https://t.co/nFyAuFYHlz"
2020-03-11,ShinHit0,"Portland, OR",Holy shit... I still don’t understand why places in the US are opening back up... #COVID19 https://t.co/zdJmrXGgcm
2020-03-11,LAmaleCA,└A MALE,"#coronaVirus #Covid19 WHEN I was in school we never had a word called
positivity
What in the world is that all about
I know what positive means but what is positivity?   Why not just say Positive?"
2020-03-11,ASDINNews,,"Managing patient needs, coagulation concerns, telemedicine use, and a look at what we can learn from the pandemic.  @EVToday  #COVID19

https://t.co/Im10U9EEpN"
2020-03-11,UdayGadalay,"Hyderabad, India",Sad but truth. #SwadeshiFirst #RamdevCoronaCure #coronavirus https://t.co/PA3Kn3mtf7
2020-03-11,parlace,"Ontario, Canada","#Coronavirus cases/deaths? Don't think so. More like #EMF wave exposure, #chemtrails damage, #pesticides cases/deaths. But of course they want a nice cover for that, so they call it #COVID19 https://t.co/rB5PbKU4Mh"
2020-03-11,CoreyBe72703037,,@sara62048200 @joshua_caplan @Cat5235469712 @pokeroot01 @onlytruthhere @realDonaldTrump Hi. COVID-19 = COVert ID? Are we heading towards the future of a cashless-society..Did you know Jesus spoke of this? Click here! https://t.co/Sfj6XIa9gf 🎰 #coronavirus @CoreyBe72703037 @Exdemo2 @jeffBesos3 @CarlosAGaviriaM @AriFleischer
2020-03-11,HeyLangdon,Los Angeles,"If you’re going stir crazy b/c of #ShelterInPlace &amp; #Quarantine - here’s a fantastic mag to help with #QuarantineLife :
#COVID19 #coronavirus https://t.co/466v5bn9vC"
2020-03-11,LAmaleCA,└A MALE,"#coronaVirus #Covid19 WHEN I was in school we never had a word called
positivity
What in the world is that all about
I know what positive means but what is positivity?   Why not just say Positive?"
2020-03-11,PramodS1619,,"#CORONAVIRUS (COVID-19)

Gauri Welfare Society obtaining public opinions. Kindly spare 5 minutes for answering questions and best answer will be uploaded on 29 Jun 2020

https://t.co/fO8mGnXmWS https://t.co/ER422p80j9"
2020-03-11,MatthewArco,NJ,"N.J. reopening arcades, bowling alleys, aquariums and museums from #coronavirus closures next week https://t.co/fgCJkkXzzC"
2020-03-11,NockoldsLegal,Bishop's Stortford and London,Is your business getting ready to reopen on 4 July? Contact @EmployAssistHR for guidance on making your business #COVID19 secure – find out more https://t.co/P5ppspfArr #Coronavirus https://t.co/0BJoi78trM
2020-03-11,khaleejtimes,United Arab Emirates,Combating #coronavirus: PPE not mandatory for passengers to Kerala from #UAE https://t.co/FZaphEfbPJ
2020-03-11,ToddBohannon,Occupied Duwamish Territory,"“More than 35,000 new #coronavirus cases were identified across the US on Tues, according to a @NYTimes database, the highest single-day total since late April &amp; the third-highest total of any day of the pandemic.” #COVID19  https://t.co/QhoHpnlFeX"
2020-03-11,DanielMunoz100,"New Brunswick, NJ",Potentially worrisome #coronavirus stats in NJ https://t.co/4CUBF3tcc8
2020-03-11,HRExecMag,"Palm Beach Gardens, FL","#ICYMI today's #NumberoftheDay, @mayereditor shares how more #employers are beefing up #mentalhealth benefits amid the #coronavirus. Learn more https://t.co/rUjWnZUyog"
2020-03-11,JacobIs74902356,,"@ralvaro_raul @realDonaldTrump Howdy What might be the agenda with COVID-19? Could we be moving towards a cashless society? Did you hear Jesus spoke of this in the Bible?  Please, read this! https://t.co/OColJvsQXa 🎰 #coronavirus @AriFleischer @english_jeffrey @GlennKesslerWP @RMConservative @lilgreymjk"
