Date,User_ID,Location,Text
2020-04-07,inabster,"London, UK","@SmithDanaG @elemental @WHO @NHSuk @CDCgov @meNabster @Polly_Boiko @AbbyMartin @guardian @FDA @JeffBezos @melindagates @Keir_Starmer @MSF @DADAMONUTRITION There has major improvement in my #COVID19 feet symptoms neuropathy, as I take loads of medicines &amp; supplements it might be the combination, or the viral load reducing, or just the nerves regenerating using the Medicur Pro Magnetic Pulse Device, however there's one thing I added."
2020-04-07,WorldCOVID19,United Kingdom,"UK.     

149 more UK deaths of people, of those tested positive for coronavirus, announced on Thursday.

UK death toll rises by 149 to 43,230.

#coronavirus disease 2019 (COVID-19) #COVID19 https://t.co/PZjrsqS6Hn"
2020-04-07,voxeu,"London, United Kingdom","This column by @TommasoOliviero, @M_Pagano_Econ et al. estimates profit and equity shortfalls triggered by #COVID19 shock for a representative sample of #Italian companies, including large, medium and small companies. #CovidEconomics #EconTwitter https://t.co/NfOfTOxFVf https://t.co/DoAcCCYaqr"
2020-04-07,thelorereport,"Dublin City, Ireland",The latest World News! https://t.co/rF0Ibl6E4u Thanks to @RamCNN @donna_kershner @eurelationslaw #covid19 #coronavirus
2020-04-07,Browna27,Edinburgh,"BBC Scotland news: Surge in post-lockdown bookings by staycationers 
#holidays #staycation #lockdown #coronavirus #Covid19UK #COVID19 #ScottishBorders #Scotland #Edinburgh #business #bbc #news #BBCNews #renfrewshire #milngavie #travelnest #tourism #economy
https://t.co/duDDVptFux"
2020-04-07,thebatmanforce,Gotham ,*Facilities provided* Private hospitals who are not willing to admit #Covid19 patients should be nationalised and doctors who refuse to work with them should be suspended indefinitely. They’re nothing but cowards and disgraceful to the medical industry.
2020-04-07,Kelltheblue,"Kirkdale, Liverpool ","@Swee1878 Take the moral high ground - don’t be like those twats 
They won it - end of 
#VAR #COVID19 #TAINTEDTITLE #TELEPUDLIANLEAGUE #FURLOUGHFC #GOBSHITES"
2020-04-07,rossanson1,London,"The BBC is in Gates pockets.

BBC ‘Charity’ receives MILLIONS in funding from Gates Foundation
#coronavirus
#COVID19
https://t.co/LCkLvQNy3K"
2020-04-07,DanWag1,"Tonyrefail, South Wales","2020 is the year to forget for 2 reasons:

1. COVID-19 
2. Liverpool

At least due to lockdown and home working we don't have to see scousers in the office 🤣🤣🤣

#COVID19 #liverpoolfc"
2020-04-07,WorldCOVID19,United Kingdom,"BOURNEMOUTH.    Thursday.

Crowds ordered to stay away, as thousands descend on beach

A major incident was declared in Bournemouth.

Services were left completely overstretched, resulting in anti-social behaviour, gridlocked roads and excessive waste.

#coronavirus #COVID19 https://t.co/vCE2WR0vIa"
2020-04-07,TheatreChaplain,London,"@theamzi Me too. Even without #COVID19 that’s my idea of a nightmare. I LOVE the beach, but not when it’s like that. 😖"
2020-04-07,dawnmannay,"Cardiff, Wales",Blog @exchangewales from @AmgueddfaWlan #Hope  #creativity #COVID19 @WG_Education @ChildreninWales @childcomwales @complantcymru @CardiffFS @CSCJES @flintshirestart @flyingstartnpt @FamiliesSffsw @Torfaenfis @meiccymru @lleisiaubach  @PCamhs @HAPPEN_Wales @PlayWales @ChwaraeCymru https://t.co/Seac5EAvJ2
2020-04-07,Harryslaststand,United Kingdom,This is something that all Canadians must get behind b/c our senior citizens deserve better than being neglected in #LongTermCare during a pandemic. It's time to have governments ensure all seniors have their golden years. #COVID19 https://t.co/eTaEMZ82OP
2020-04-07,BenMulliganChap,"Dublin, Ireland",If you think @LeoVaradkar did a good job during #COVID19 think again and apologise to the women who will die from cervical cancer. https://t.co/IxRxbLj6VV
2020-04-07,richenergyceo,"Richmond, London","#parliament not responded to my petition.Why? Important #BillGates answers questions on his funding of #imperialcollege ,#ChrisWhitty ,#WHO etc. A #HouseOfCommons #selectcommittee should understand his huge influence over @10DowningStreet #lockdown policy #UK #COVID19 #truth @FT https://t.co/tdcfZ9QNvI"
2020-04-07,YaniClovers,London,"👀 the descent into an authoritarian state sure is a slippery, #COVID19 covered slope... no energy for this violation in the press @BBCNews https://t.co/1NNEhoEtrw"
2020-04-07,followalexcam,"London, England","£900k of taxpayer money on painting a plane while millions are suffering &amp; over 40k have already died from coronavirus
#BorisHasFailedTheNation
#BorisJohnsonMustGo #BorisHasFailedBritain #BorisPlane #BorisForceOne #ToriesOut #Tories #COVID19 #BorisJohnson #brexit #patel #cummings https://t.co/vQzHSRDBJG"
2020-04-07,Earth_Extreme,UK,Europe on the brink over horrifying ‘resurgence’ of coronavirus cases – latest WHO warning #COVID19 #coronavirus #WHO #pandemic #emergency #Europe https://t.co/DHm4oCYZkq
2020-04-07,anth4769,Bedfordshire ,"Can anyone explain how #COVID19, which can affect the health of ALL lives, is being totally eclipsed/disregarded by a #BlackLivesMatter #Socialist political movement cos a US Black criminal died, &amp; only encompasses Black persons/is seen as #racist if disputed?

Beats me 🤷🤦"
2020-04-07,charliejrome,"Charlton, London","@dusty501 @krishgm @LFC I think he means rightful place as champions given the #COVID19 hiatus and delay to completing the season.

As for rightful place winning titles year in, year out... i hope so, but not yet..

With Klopp anything's possible 👍🤞

Cheers from the missus and I and good luck with 4th https://t.co/cPp65rMllB"
2020-04-07,willireallyam1,"London, England",@silasdhouse Does anyone know WHO is doing the arresting?? And where are they taken once arrested? Does that include hospital staff? Please don’t let them over here 🙏🏼 #COVIDIDIOTS #COVID19 #WearAMask #CovidMask
2020-04-07,Lucycare,Derby,"Maybe, our May weather is the UK's saviour.
If https://t.co/qoBIAuytn7 is right.
- Dark winters, without #VitaminD supplements for all.
- Rainy days, keep people inside.
- More fear about skin cancer than enough sun to stay healthy.

We get a sunny May.  #Covid19 cases fall... https://t.co/NpOfVt8dMl"
2020-04-07,Carpe177,"England, UK","Huge #Covid19 increases in #America &amp; #Europe since lockdown rules relaxed. Just as #Boris relaxes rules &amp; the sun opens and people on the beaches #UK break them all in their thousands.
Who is an idiot now his 15 minutes of fame and trust is over, encouraging a new disaster?"
2020-04-07,WorldCOVID19,United Kingdom,"BOURNEMOUTH. Thursday.

Crowds ordered to stay away, as thousands descend on beach

A major incident was declared in Bournemouth.

Services were left completely overstretched, resulting in anti-social behaviour, gridlocked roads and excessive waste.

#coronavirus #COVID19 https://t.co/l2fBV5rpTU"
2020-04-07,FurtherAfrica,"London, England","#Nigeria #rating at risk as #debt, financing gap rise - #Fitch - #africa #creditrating #investing #investors #standardandpoors #moodys #oilprice #covid19 #coronavirus https://t.co/yHIJ1gPlg2"
2020-04-07,haslemeremuseum,"Surrey, UK","Hope you have a great day today @museumsofwc -  opening day, how wonderful!  @haslemeremuseum we have just taken delivery of face shields to safeguard our staff, volunteers and visitors #COVID19, even our Trustees and @Arthur_the_bear have one, getting ready to open
@MuseumBuddy https://t.co/3S0sGXcnbP"
2020-04-07,DecorAndWall1,United Kingdom,"""Architectural antiques ""A nod to the past, The latest #artwork from #decorandwall 
#interiordesign #photographer #photooftheday #artist  #coronavirus  #uk #home #homedecor #DIY #art  #interiordesign #artists #COVID19 #architecture   #ArtistOnTwitter #Carcassonne #France #etsy https://t.co/ZjJknpzBGt"
2020-04-07,DecorAndWall1,United Kingdom,"""Arc De Triomphe Art Poster "" Stylish and elegant, The latest #artwork from #decorandwall 
#interiordesign #photographer #photooftheday #artist  #coronavirus  #uk #home #homedecor #DIY #art  #interiordesign #artists #COVID19 #architecture   #ArtistOnTwitter #paris #France #etsy https://t.co/xaEEo5YVsN"
2020-04-07,PhotograFixUK,"Melton Mowbray, England","Does anybody actually find this appealing? Ignoring the fact we're still in the middle of a pandemic, even if we weren't I can't think of anything worse than a noisy, litter filled beach with thousands of other people. Add #COVID19 in the mix and it's a horror story #COVIDIDIOTS https://t.co/wCXOrwfsMh"
2020-04-07,reggienoo1,"England, United Kingdom","If the government cannot get their act into gear, please everyone look into this app. I'm using it.

Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/FDaS2utQin"
2020-04-07,lordmorse,"Treherbert, Wales","When you buy your Mrs a 2009 iMac &amp; she says ""oh its an old one"", I cant help Covid has stopped my income and @Apple hasnt change their prices to reflect that! #COVID19 #lockdown  #imac #heartbroken"
2020-04-07,QMUL_C4TB,"London, England",We will team up with @fiocruz_en to understand the basis of comorbidities in the development of severe #COVID19 using a #SystemsBiology approach via a newly funded @fiocruz #INOVA project! https://t.co/f2RCu7nKW7
2020-04-07,EvaPascoe,london,"Hard to believe but despite ecom #Covid19 peak, UK parcel volumes are still only a tenth of letter volumes - and those a declining super fast-not easy to do digi transformation of 500 year old company #RoyalMail #JobLosses cc ⁦@retailpractice⁩  https://t.co/xdpqBc1KJH"
2020-04-07,BenedictNeuro,"England, United Kingdom",We are hugely grateful to @Menon_Cambridge and the NeuroITU community for their support to identify those most severely affected by #COVID19. Now we have some sense of the scale of brain complications we desperately need #research to understand the disease mechanisms driving this
2020-04-07,CrawCrawCrawley,"Dublin City, Ireland",2/2 It’s not the first time this shit has happened me but the first time I was properly scared. He said because of COVID-19 and lack of people around my area I should be afraid of walking alone #covid19
2020-04-07,TheDreZone,London,"#bournemouthbeach .... you morons. #covid19

https://t.co/AaE0NxTbzs"
2020-04-07,GatesAnti,United Kingdom,"Yep! Back again. Please follow and support: @ThatsLifeButNo2 whose YouTube Channel is a firm favourite of ours &amp; we are proud to have him on oor side.The Thursday Thought! 
https://t.co/Jj5zOgtoib 😎💣💥🤖
#ExposeBillGates
#ThursdayThoughts #COVID19 #OsamaBinLaden  #Plandemic 😶 https://t.co/qGNqwE2Qvs"
2020-04-07,Dr_Hari_Krishna,Birmingham,@deeksj .@smithamundasad:  this is authoritative summary of #SARSCoV2 serology from @deeksj #COVID19
2020-04-07,Stuiej73,United Kingdom,How long was #Covid19 in the making ? https://t.co/SmCVqZrdTe
2020-04-07,BirdBlondebird,Scottish Borders,"#COVID19 
It's not just a question of whether it kills you or not.
Read this thread.
#StaySafeStayHealthy    #StaySafeSaveLives https://t.co/CVkokliy1S"
2020-04-07,mark_rudhall, UK,"Jenrick will never get sacked because we are talking about a rich #Tory donor. In the Conservative Party money talks and that is why #lockdown is being ended early. Money over people's lives, a shameful way to treat the vulnerable!
#COVID19
#JenrickResign
https://t.co/pECbkUKpvi"
2020-04-07,HIVTox,"Dublin City, Ireland",@irvinederm Think of it this way - in airport security there is a reasonable assumption that you are NOT carrying a bomb. If you ARE pulled over it is to make sure you DON'T have a bomb - stop it exploding and killing people. Better false positive #COVID19 tests than dead people.
2020-04-07,catrollo,"Wessex, UK","Leader of the House #ReesMogg is neither a meteorologist nor an epidemiologist, yet he talks assertively of cause and effect between weather and virus. Why do we need science when we can have the imaginative theories of anachronistic gentlefolk. #COVID19 https://t.co/N8wI9CeMSe"
2020-04-07,BenedictNeuro,"England, United Kingdom",A special thank you to @BleedingStroke and @cjsmithdr and the whole @british_stroke team for making it possible for us to start to understand the effects fo #COVID19  on the #brain even during the exponential phase of the pandemic escalating. https://t.co/aKnjMPza3R https://t.co/OppD3Lnaaz
2020-04-07,shelley_english,NY,A #COVID19 reality check brought to us by @alexismadrigal @yayitsrob @TheAtlantic https://t.co/cORpKAyxXd
2020-04-07,SteelChairMag,London,"Multiple WWE Employees Tested Positive For COVID-19 - by @FrenchNygma 

#WWE #COVID19 

https://t.co/0Ym8cM7Zs5 https://t.co/Wk2ZllSz2A"
2020-04-07,RadRuminator,"British Isles, Europe",@AndrewRTDavies #Boris is showcasing UK in the v worst light. A 900k paint job don’t hide our record as one of the worst examples of how to kill and impoverish you nation through lies and incompetence #COVID19 #SecondWave
2020-04-07,AaronSulli95,"Wigan, England",Keir Starmer: Re-instate Rebecca Long Bailey - Sign the Petition! https://t.co/wHddZsOikn via @UKChange #RebeccaLongBailey #COVID19
2020-04-07,WaseemZaffar,"Lozells, Birmingham UK",@JaneRockHouse @LFC @AVFCOfficial Me and @OlleyMike have visited @shrewsweb a few times to watch them play @WFCOfficial - lovely ground with nice atmosphere. Gutted not to have been able to visit this season due to #COVID19. Night x
2020-04-07,tenderget,"West Midlands, England","Thank you young lady,easier said than done,we have to wait and see #COVID19 https://t.co/rqOSYdVkRz"
2020-04-07,valbcrawford,Here,"IT’S THE SAME CHALLENGE!!! 🤬If the legislature had mandated everything listed under How to Help from the beginning, we wouldn’t still have these issues 😒#healthytexas my arse #covid19 #texas https://t.co/FXyjl2vRy1"
2020-04-07,PaulPrins,"Paris, France",Hey America. At your current rate of new infections in less than 1 week you'll have more then the total infected in #France. #COVID19
2020-04-07,vidur_kapur,United Kingdom,Excellent thread on why there remains substantial uncertainty about the herd immunity threshold of #COVID19. https://t.co/UhPf4Dtx9l
2020-04-07,WillMarshallx,"Essex, UK.","Great to see @BBCPolitics #CoronavirusNewscast focusing on the problems #theatre is facing because of #COVID19 with #DameJudiDench &amp; #DavidTennant , it’s great coverage for this cause! #theater #teatro #drama #actor #acting"
2020-04-07,rjanegibbons82,"England, United Kingdom","😂 Well of corse 🙄

#LiberalPropaganda #bull #lies #liars #COVID19 #uk #USA https://t.co/bgh76zqJDr"
2020-04-07,StevenT04957797,"London, England","With all the protests, packed out parks/beaches and now Liverpool’s streets mobbed you’d be forgiven for thinking we weren’t in middle of a so called ‘pandemic’ 🙄 #covid19 #pandemic #SocialDistancing #protest #beach #liverpool #lockdownuk"
2020-04-07,aw_dem,Cumbria,"Watching #CoronavirusNewscast where @vikki4mdnp has made some interesting points about the 500,000 people who have gone to #Bournemouth today despite the pandemic. I suspect this behaviour will result in more #COVID19 #coronavirus cases @LibDems @ALDC @BCPCouncil https://t.co/qYf3uXVC1f"
2020-04-07,CounsellorsCafe,United Kingdom,"Financial anxiety: how to take care of your mental health when you’re having money worries
#worry #stress #money #mentalhealth #anxiety #COVID19 https://t.co/chvyTevifl"
2020-04-07,Noone5548,"Birmingham, England","People want to enjoy the beautiful Earth we live in, but they don't think that leaving plastic bottles and rubbish to pollute the sea probably ain't the best idea!! #COVID19 #COVIDIDIOTS https://t.co/dtpFyBdBOG"
2020-04-07,shailesh262,London,"Humans- the ""most"" ""intelligent"" species?? This is from England and yes #COVID19 is nowhere to be seen I guess 🤔🙄 https://t.co/AyqMwAuDQZ"
2020-04-07,dantourzani,Sheffield,"Covid19 currently has a death rate of 0.06% in the U.K. Let that number sink in before you start slandering anyone who wishes to go to the beach or other public places. To put that into context, that’s 6 skittles out of every 10,000 that would kill you. #covid19"
2020-04-07,pv1004,"England, United Kingdom","Random? I'd be VERY cautious with that one Neil, it sounds like they might want guinea pigs - for God's sake don't agree to take any trial medicines or vaccines and be careful what data you give out. Is it really the NHS or government? #COVID19 #pvfc #ToryCorruption https://t.co/7elw86y57O"
2020-04-07,andypaciorekart,grim up north,"Thought I'd finished with my Dance of Death but the 'Great' British public keep on giving. 

Sun sun sun summertime fun ... 

#COVIDIOTS  #COVIDIDIOTS  #Covid19UK  #COVID19 https://t.co/lwY6IyUqkR"
2020-04-07,UnitedAppeal,United Kingdom ,"#KylieJenner under fire for failure to pay #Bangladeshi workers amid #Covid19

#KylieJenner #KYLIECOSMETICS
#Bangladesh #Kardashian 
https://t.co/XS3cdXwzLh"
2020-04-07,first_drains,"Leeds, England","#covid19 what the fuck are these Brits doing on beach
Send them back to work lazy bastard's it's not national holiday you fucking Muppets
I hope you all die of this virus fucking idiots"
2020-04-07,ju90artist,London,"My @glastonbury days are over for good, but I’m enjoying reliving some iconic performances I was fortunate to witness close-up in @JulienTemple’s film on #BBCGlasto 4. The Festival is the world’s most professional, and if anyone can deliver a #COVID19-free event in 2021 they can."
2020-04-07,terrympaul,London,"Wow..@afneil can you turn 'water into wine' or '#COVID19 into the common cold'?
 
Asking on behalf of an expectant nation https://t.co/esrLmtCCN8"
2020-04-07,LRC_1978,N17,"Just watching @SkyNews announcing Liverpool fans celebrations as 'spectacular' 

#COVID19 Is out the window then? 

What a joke."
2020-04-07,Sheree_Kirby,"London, England",Another confirmed #COVID19 case in #Lewisham.  It's still in the borough https://t.co/YKXzLs9OlE
2020-04-07,LanMan_DAabroad,Cambridgeshire,"#SA is seeing a huge spike in #COViD19 infections. As winter sets in, there will only be more, meaning almost certainly more sufferers. Have #PPE #Faceshields available to donate to healthcare workers on the front line.

Can you help us get it there? DM me #DoingOurBit #Help"
2020-04-07,TrappedZoneOne,"London, England","👏 Thank you to @thepeopletweet for inviting us to join in their #Talkaoke session in @TowerHamletsNow this evening, throughly enjoyed the discussion about all things related to the community from #BlackLivesMatter movement to the closure of Arts and Culture sector by #Covid19 🙏"
2020-04-07,DEAcampaign,"London, England","""In letter printed in The Lancet, @Doctors4Assange accuse UK and American officials of “intensifying Julian #Assange’s psychological torture” amid new indictment and call for his immediate release.""
#AssangeCase #FreeAssange #DontExtraditeAssange #COVID19
https://t.co/bQNqhxf2hu"
2020-04-07,Cybrsalon,London,How to lose economy AND the war on virus #USA #COVID19 https://t.co/l5fZ5C48dk
2020-04-07,UkHealing,UK,"#Secrets of a #medicalintuitive, #howto send #healing energy to the planet through #meditation: https://t.co/1KtiozUqvV #healingiscoming #coronavirus #COVID19 #healingthemind #healingiscoming"
2020-04-07,AnGobanSaor,Dublin,"Looks like America has just thrown in the towel.
#LetItRip #MAGA #COVID19 
https://t.co/I7hm12wP1N"
2020-04-07,davidjcw,"Manchester, England","I abhor Cummings, but if you seriously think we can relax lockdown restrictions, tell people pubs are opening, have a glorious few days of sunshine and STILL think that these scenes are a “Cummings effect”, you clearly don’t know the British public at all well. #COVID19"
2020-04-07,ajfreeney,"Reading, England",@piersmorgan Imagine only one person on that beach had Covid. The whole rest of the beach would have caught it. #coronavirus #COVID19 #PiersMorgan
2020-04-07,lmjwoww,Chorlton,"First it was the raves in Oldham, today was everyone at the beach and this evening it’s football - everyone’s breaking the rules and I haven’t seen my dad since Feb #COVID19 https://t.co/pneWcgdB1N"
2020-04-07,andrewjohnys,"Warsash, Hampshire","200,000 burning in the sun on Bournemouth beach. In a month's time we'll be setting fire to some of them #bournemouth #COVID19"
2020-04-07,V3rmilion_N1nja,United Kingdom,"These are the type of people that are going to get others killed, in this instance in the #USA 

#COVIDIDIOTS #COVID19 #Covid19isGettingCloser https://t.co/Cg6lkQn6Hp"
2020-04-07,BenedictNeuro,"England, United Kingdom","Thank you for supporting #neuroscience research to establish the first nation-wide study of the effects of #COVID19 on the brain. Particular thanks to @louiseckenny , @LivUni_IVES and the whole team at @LivUni @livuninews @LivUniPress https://t.co/i4BYX9TBpF"
2020-04-07,domdyer70,UK,Pandemic Express #COVID19 https://t.co/OY89zXgQ3g
2020-04-07,parkerface1960,Cheshire ,Judging by tonight’s celebration the 19 could be ironic... #COVID19 https://t.co/qQaQUXXuWf
2020-04-07,AlextradinginLD,UK,"Confirmed cases &amp; deaths outside PRC, as of 26/06/2020.
#nCoV2019 #coronavirus #COVID2019 #COVID19 https://t.co/ElDCwVkHA2"
2020-04-07,waggytailkobe,"Scotland, United Kingdom","@mountaindoo1212 @beccadavidson @diannetingos @NYGovCuomo Drinking bleach kills you first time just like #covid19

Don't be Donald, don't drink bleach, do wear a mask"
2020-04-07,CheekyShaneReid,west sussex,Too all the Liverpool Fans who have lost loved ones or themselves have past because of #COVID19 and are not here tonight. THIS IS FOR YOU!!!!! #YNWA #premierleaguechampions  #19times
2020-04-07,nivincent,"London, England","""Early on Asians were suspected of carrying #COVID19 because they wore masks; now if Asians don't wear masks, they are suspected of being infected but being negligent."" https://t.co/a4gSA0BBEf"
2020-04-07,DeloresOfori,United Kingdom,"people in big numbers, getting super drunk at the beaches, complaining that there will more than likely be a second wave 🤣 and this is on the news. #COVID19 #COVIDIDIOTS #nutters"
2020-04-07,theempathybiz,"London, England","What is responsible leadership today? What can we learn from a crisis? 
Great leaders are not who profit from devastating situations, but rather those who rise by lifting others. 
@Joshkrich_
@MediaComUK
#empathy #responsibleleadership #COVID19 #compassion #equality #women https://t.co/Gy3KH2plcf"
2020-04-07,theempathybiz,"London, England","Companies simply cannot afford anymore not to be diverse, compassionate and responsible leaders. We have bared the consequences of selfish action for too long. 
Rise by lifting others. 
@c_j_watson  #empathy #responsibleleadership #COVID19 #compassion #equality #women https://t.co/RWfM1rorxC"
2020-04-07,CensusBusiness,United Kingdom,"A reminder for VAT registered businesses with upcoming payments due after 30th June. 

Automatic deferral is no longer in place so any liabilities due will need to be paid by the usual date!

#vat #hmrc #accounting #COVID19 #Finance https://t.co/kn3hruNv0Y"
2020-04-07,indre_balcaite,"London, England","Group of #Burma/#Myanmar researchers that's not part of #LSE that used to host it, currently meeting online, run by volunteers &amp; has helped me survive #lockdownuk, has been brought into the open by an article resulting from our event about #COVID19 in May
https://t.co/AOrFfVQtjz"
2020-04-07,tenderget,"West Midlands, England",@TembaMliswa Why take one and half rotten tonnes to the people  and then boast about it?doesnt make sense #COVID19
2020-04-07,CiaraMcCiara,Dublin City,Again the Differently abled amongst us lead by example.  What a superb video!  #diffabled #WearAMask #InThisTogether #COVID19 @HSELive @RCPI_news @jobswithCHI @roinnslainte https://t.co/S2gFryg0ej
2020-04-07,Health_HIV2030,"Dublin, Ireland",".@WHO #COVID19 advice for public: When and how to use masks, updated - How to wear a fabric #Mask safely https://t.co/cMFCJFpaqP @Concern @ifglobalhealth @DCUSNPCH @carolmorgan11 @Cballantine @HSELive @StoneybatterPoP @MicrobesInfect @V2019N @hpscireland @Dochasnetwork @Comhlamh"
2020-04-07,Tim_McArthur,"Highgate, London",@OliverDowden can u explain your 5 step guide to reopening #theatres. It has no clarity or care in the detail. My neighbours dog could have written a better plan. Did you write it in 2 minutes on the back of a fag packet? #TheatreClosures #COVID19 #artsandculture #TorySleaze
2020-04-07,waitmanb,"Newcastle Upon Tyne, England","Listen up, kids.

This is a band called @VanHalen and a song called “Right Now” from 1992.

Apparently, they can predict the future.

#BLM
#TrumpOut2020 
#DefundThePolice 
#COVID19 

https://t.co/pAAU9xSE8Z"
2020-04-07,parkerface1960,Cheshire ,@mickquinn1089 @LFC Judging by tonight’s celebration the 19 could be ironic... #COVID19
2020-04-07,AlastairBruce_,Edinburgh,"Despite #COVID19 the bubble around me delivered best 60th #birthday imaginable. In the end messages, kindnesses, friends &amp; family make life. Thanks to those on here who wished me well. I’m #overwhelmed. Day over because while I may think I retain this wee boy’s energy, I don’t! https://t.co/V3TEtzqpYw https://t.co/BVVoSrnMPP"
2020-04-07,BenedictNeuro,"England, United Kingdom",Huge thanks to @theABN_Info @rcpsych @RCPLondon  @BleedingStroke @encephalitis @naccsuk @FICMNews @ICS_updates and all the key stakeholders who have been supporting the national study of #neuroscience complications of #COVID19 https://t.co/6edRAoDc4d
2020-04-07,MixerPsg,Manchester,Protests are okay but going to the beach drinking beer 🍺 is not!  No way! #COVID19 People need to get out partying!
2020-04-07,BeachyDread,Bournemouth,"#Bournemouthbeach has always had the potential to be a major epicentre for #coronavirusuk / #COVID19 as it is a major tourist spot, attracting people from all over the UK, especially from major cities - those same areas with high rates of infection due to high pop. density."
2020-04-07,AitkenRL,"London, UK","Seems incredible #INTU, UK's biggest #shopping centre owner, nears financial collapse w/ #debts of c£4.5bn but #stockmarket value of c£52m (Thurs25/6 close). Shares -90% in past yr. May prove biggest corporate casualty in UK from #Covid19. @BBCKasiaMadera 
https://t.co/1XfPjAvc8a"
2020-04-07,MDunning_07,"Wales, United Kingdom","Diolch, Thank you,  from Staff @HywelDdaHB for your generosity and support during this pandemic ❤ #ThankYou #patients #public #supportingtheNHS #gratitude #generosity #ThursdayThankyou #ThursdayThoughts #ThursdayFeeling #COVID19 #NHS https://t.co/RC1Ph7z0hH"
2020-04-07,NeuroCov,United Kingdom,153 notifications of neurological and neuropsychiatric complications of #COVID19 - a UK wide collaboration using Professional organisations - published in the @TheLancetPsych https://t.co/7jd1fIC2my @Dr_Rhys here with the summary https://t.co/azVq7WLSZl
2020-04-07,Ian56789,UK,"The “Deadly” Hydroxychloroquine Publishing Scandal.
How the World’s top medical journals were cynically exploited by Big Pharma
https://t.co/GrqRt91BsO

Covid-19
#Covid19"
2020-04-07,tenderget,"West Midlands, England",This is what you get when   two geniuses meet a fascinating interview the questions were fired and the answers keep coming #COVID19 https://t.co/XJ8xEOo7RE
2020-04-07,RaineMichaela,"England, United Kingdom","Worst time to win the league, people won’t remember this year because liverpool won the league, corona as won the award for 2020. Ruined the year so far. #lfccpfc #COVID19"
2020-04-07,ebananuka,"London, England",The @CIPR_UK deserve real props for this 👇🏿 research. Worth noting it’s taken 6 mths (they weren’t jumping on the #BlackLivesMatter corporate bandwagon) &amp; a team effort of staff (shout out to @JRGerlis - even #COVID19 couldn’t derail him!) &amp; volunteers (props to @140Okay 🖤). #PR https://t.co/PfV1XkfAyL
2020-04-07,testedbylife,Berlin and Paris,"Either the #coronavirus has got bored and left fuckwit island for more worthy adversaries on the continent, or there is the mother of all second* waves coming down the track.
#COVID19 

* 2nd wave of Spanish Flu far deadlier than the first btw."
2020-04-07,OrthopodReg,London,"Talking about #MedEd, #culture and #leadership in the era of #COVID19 

How #MedStudentTwitter and #juniordoctors have risen to the challenge of #coronavirus - &amp; how it’s impacted on #MedEd!

#medtwitter #surgery #medicine #medstudents #orthotwitter #ICGRx #ICGRxLive #HammerItOut https://t.co/7B0PiY1LRB"
2020-04-07,libby_lucy,"Glasgow, UK","Busy night living near #kelvingrovepark. Twitter approves the crowd dispersals and policing of groups, which makes sense in a pandemic #COVID19 but are there alternative spaces or engagement for young people? What are youth scholars saying? @SineadGormally"
2020-04-07,sjpetherbridge,"Dublin City, Ireland",leaf is the world's first transparent n99+ HEPA filter mask with UV-C self sterilisation https://t.co/vZ4DBKuvPk #facemask #facemasks #PPE #COVID19 #Covid_19 #coronavirus #CoronavirusPandemic @laoneill111
2020-04-07,RobaFrosty,South West England,"TEXAS family shaken by evidence that highly contagious #COVID19 is actually highly contagious. America, land of the free to be stupid. @FoxNews #TrumpKillsUS @GOP @WhiteHouse https://t.co/4dzrcZG1Xx"
2020-04-07,BeachyDread,Bournemouth,"According to CCSE at JHU, (see ⬆️) 188 countries have the virus. Different nations with differing policies have had differing results. The UK has been among the worst in the world. In fact, we lead the world in being the worst at dealing with #COVID19, not the best. #bournemouth"
2020-04-07,MandyAulak,"London, UK","Great article by @wecanaccess explaining the fantastic work of @Chigride where my own son rides! #COVID19 has cut their income as no riders can ride at present, so if you can help support them during this  tough time, it would be much appreciated! https://t.co/ZUbHmWipRQ"
2020-04-07,BeachyDread,Bournemouth,"Hello there from #Bournemouth! I'd like to begin by pointing to these facts relating to #COVID19:

As the world approaches 10 mil cases &amp; half a mil deaths, it is patently obvious that it is not a hoax. Anyone who thinks so, needs their head examining.

https://t.co/nwJqdW6SuY https://t.co/qhc8Zo4DwR"
2020-04-07,dongapalouza,"Manchester, England","One thing I'd like to keep from the #COVID19 crisis is the current #BBCQuestionTime format - so much better without baying, howling mob audiences: please keep! #bbcqt"
2020-04-07,yudoula,United Kingdom,Sharing experience and continuing our efforts to #ShapeTheWorld with fellow Engineers 👷🏿‍♀️👷🏻‍♂️👷🏿‍♂️👷🏻‍♀️and good friends from Nigeria 🇳🇬 #INWED20 #thisiscivilengineering #globalengineering #sdgs #sdg5 #digitaldebate #covid19 @ArupGroup @TensarInsights @WES1919 @ICE_engineers @WCoEngineers https://t.co/bZ6uULNAty
2020-04-07,DLAIgnite,"London, England",Are people responding any differently to ads today? Would love to hear your thoughts on this https://t.co/kPIo4Ulfrf @Pitch121 @DLAignite  #LinkedIn #advertising #marketing #sales #socialselling #businessmanagement #campaign #ad #covid19 #covid_19 https://t.co/K3DLWrdY8f
2020-04-07,Zetetic_designs,London,"Is current germ theory an inversion of the truth? Excerpt from an interview with Dr. Lorraine Day.
https://t.co/5uF2Kc8gIv
#germtheory #viruses #immunesystem #COVID19 #healthcare #coronavirus"
