Date,User_ID,Location,Text
2020-04-06,catrollo,"Wessex, UK","Leader of the House #ReesMogg is neither a meteorologist nor an epidemiologist, yet he talks assertively of cause and effect between weather and virus. Why do we need science when we can have the imaginative theories of anachronistic gentlefolk. #COVID19 https://t.co/N8wI9CeMSe"
2020-04-06,BenedictNeuro,"England, United Kingdom",A special thank you to @BleedingStroke and @cjsmithdr and the whole @british_stroke team for making it possible for us to start to understand the effects fo #COVID19  on the #brain even during the exponential phase of the pandemic escalating. https://t.co/aKnjMPza3R https://t.co/OppD3Lnaaz
2020-04-06,shelley_english,NY,A #COVID19 reality check brought to us by @alexismadrigal @yayitsrob @TheAtlantic https://t.co/cORpKAyxXd
2020-04-06,SteelChairMag,London,"Multiple WWE Employees Tested Positive For COVID-19 - by @FrenchNygma 

#WWE #COVID19 

https://t.co/0Ym8cM7Zs5 https://t.co/Wk2ZllSz2A"
2020-04-06,RadRuminator,"British Isles, Europe",@AndrewRTDavies #Boris is showcasing UK in the v worst light. A 900k paint job don’t hide our record as one of the worst examples of how to kill and impoverish you nation through lies and incompetence #COVID19 #SecondWave
2020-04-06,AaronSulli95,"Wigan, England",Keir Starmer: Re-instate Rebecca Long Bailey - Sign the Petition! https://t.co/wHddZsOikn via @UKChange #RebeccaLongBailey #COVID19
2020-04-06,WaseemZaffar,"Lozells, Birmingham UK",@JaneRockHouse @LFC @AVFCOfficial Me and @OlleyMike have visited @shrewsweb a few times to watch them play @WFCOfficial - lovely ground with nice atmosphere. Gutted not to have been able to visit this season due to #COVID19. Night x
2020-04-06,tenderget,"West Midlands, England","Thank you young lady,easier said than done,we have to wait and see #COVID19 https://t.co/rqOSYdVkRz"
2020-04-06,valbcrawford,Here,"IT’S THE SAME CHALLENGE!!! 🤬If the legislature had mandated everything listed under How to Help from the beginning, we wouldn’t still have these issues 😒#healthytexas my arse #covid19 #texas https://t.co/FXyjl2vRy1"
2020-04-06,PaulPrins,"Paris, France",Hey America. At your current rate of new infections in less than 1 week you'll have more then the total infected in #France. #COVID19
2020-04-06,vidur_kapur,United Kingdom,Excellent thread on why there remains substantial uncertainty about the herd immunity threshold of #COVID19. https://t.co/UhPf4Dtx9l
2020-04-06,WillMarshallx,"Essex, UK.","Great to see @BBCPolitics #CoronavirusNewscast focusing on the problems #theatre is facing because of #COVID19 with #DameJudiDench &amp; #DavidTennant , it’s great coverage for this cause! #theater #teatro #drama #actor #acting"
2020-04-06,rjanegibbons82,"England, United Kingdom","😂 Well of corse 🙄

#LiberalPropaganda #bull #lies #liars #COVID19 #uk #USA https://t.co/bgh76zqJDr"
2020-04-06,StevenT04957797,"London, England","With all the protests, packed out parks/beaches and now Liverpool’s streets mobbed you’d be forgiven for thinking we weren’t in middle of a so called ‘pandemic’ 🙄 #covid19 #pandemic #SocialDistancing #protest #beach #liverpool #lockdownuk"
2020-04-06,aw_dem,Cumbria,"Watching #CoronavirusNewscast where @vikki4mdnp has made some interesting points about the 500,000 people who have gone to #Bournemouth today despite the pandemic. I suspect this behaviour will result in more #COVID19 #coronavirus cases @LibDems @ALDC @BCPCouncil https://t.co/qYf3uXVC1f"
2020-04-06,CounsellorsCafe,United Kingdom,"Financial anxiety: how to take care of your mental health when you’re having money worries
#worry #stress #money #mentalhealth #anxiety #COVID19 https://t.co/chvyTevifl"
2020-04-06,Noone5548,"Birmingham, England","People want to enjoy the beautiful Earth we live in, but they don't think that leaving plastic bottles and rubbish to pollute the sea probably ain't the best idea!! #COVID19 #COVIDIDIOTS https://t.co/dtpFyBdBOG"
2020-04-06,shailesh262,London,"Humans- the ""most"" ""intelligent"" species?? This is from England and yes #COVID19 is nowhere to be seen I guess 🤔🙄 https://t.co/AyqMwAuDQZ"
2020-04-06,dantourzani,Sheffield,"Covid19 currently has a death rate of 0.06% in the U.K. Let that number sink in before you start slandering anyone who wishes to go to the beach or other public places. To put that into context, that’s 6 skittles out of every 10,000 that would kill you. #covid19"
2020-04-06,pv1004,"England, United Kingdom","Random? I'd be VERY cautious with that one Neil, it sounds like they might want guinea pigs - for God's sake don't agree to take any trial medicines or vaccines and be careful what data you give out. Is it really the NHS or government? #COVID19 #pvfc #ToryCorruption https://t.co/7elw86y57O"
2020-04-06,andypaciorekart,grim up north,"Thought I'd finished with my Dance of Death but the 'Great' British public keep on giving. 

Sun sun sun summertime fun ... 

#COVIDIOTS  #COVIDIDIOTS  #Covid19UK  #COVID19 https://t.co/lwY6IyUqkR"
2020-04-06,UnitedAppeal,United Kingdom ,"#KylieJenner under fire for failure to pay #Bangladeshi workers amid #Covid19

#KylieJenner #KYLIECOSMETICS
#Bangladesh #Kardashian 
https://t.co/XS3cdXwzLh"
2020-04-06,first_drains,"Leeds, England","#covid19 what the fuck are these Brits doing on beach
Send them back to work lazy bastard's it's not national holiday you fucking Muppets
I hope you all die of this virus fucking idiots"
2020-04-06,ju90artist,London,"My @glastonbury days are over for good, but I’m enjoying reliving some iconic performances I was fortunate to witness close-up in @JulienTemple’s film on #BBCGlasto 4. The Festival is the world’s most professional, and if anyone can deliver a #COVID19-free event in 2021 they can."
2020-04-06,terrympaul,London,"Wow..@afneil can you turn 'water into wine' or '#COVID19 into the common cold'?
 
Asking on behalf of an expectant nation https://t.co/esrLmtCCN8"
2020-04-06,LRC_1978,N17,"Just watching @SkyNews announcing Liverpool fans celebrations as 'spectacular' 

#COVID19 Is out the window then? 

What a joke."
2020-04-06,Sheree_Kirby,"London, England",Another confirmed #COVID19 case in #Lewisham.  It's still in the borough https://t.co/YKXzLs9OlE
2020-04-06,LanMan_DAabroad,Cambridgeshire,"#SA is seeing a huge spike in #COViD19 infections. As winter sets in, there will only be more, meaning almost certainly more sufferers. Have #PPE #Faceshields available to donate to healthcare workers on the front line.

Can you help us get it there? DM me #DoingOurBit #Help"
2020-04-06,TrappedZoneOne,"London, England","👏 Thank you to @thepeopletweet for inviting us to join in their #Talkaoke session in @TowerHamletsNow this evening, throughly enjoyed the discussion about all things related to the community from #BlackLivesMatter movement to the closure of Arts and Culture sector by #Covid19 🙏"
2020-04-06,DEAcampaign,"London, England","""In letter printed in The Lancet, @Doctors4Assange accuse UK and American officials of “intensifying Julian #Assange’s psychological torture” amid new indictment and call for his immediate release.""
#AssangeCase #FreeAssange #DontExtraditeAssange #COVID19
https://t.co/bQNqhxf2hu"
2020-04-06,Cybrsalon,London,How to lose economy AND the war on virus #USA #COVID19 https://t.co/l5fZ5C48dk
2020-04-06,UkHealing,UK,"#Secrets of a #medicalintuitive, #howto send #healing energy to the planet through #meditation: https://t.co/1KtiozUqvV #healingiscoming #coronavirus #COVID19 #healingthemind #healingiscoming"
2020-04-06,AnGobanSaor,Dublin,"Looks like America has just thrown in the towel.
#LetItRip #MAGA #COVID19 
https://t.co/I7hm12wP1N"
2020-04-06,davidjcw,"Manchester, England","I abhor Cummings, but if you seriously think we can relax lockdown restrictions, tell people pubs are opening, have a glorious few days of sunshine and STILL think that these scenes are a “Cummings effect”, you clearly don’t know the British public at all well. #COVID19"
2020-04-06,ajfreeney,"Reading, England",@piersmorgan Imagine only one person on that beach had Covid. The whole rest of the beach would have caught it. #coronavirus #COVID19 #PiersMorgan
2020-04-06,lmjwoww,Chorlton,"First it was the raves in Oldham, today was everyone at the beach and this evening it’s football - everyone’s breaking the rules and I haven’t seen my dad since Feb #COVID19 https://t.co/pneWcgdB1N"
2020-04-06,andrewjohnys,"Warsash, Hampshire","200,000 burning in the sun on Bournemouth beach. In a month's time we'll be setting fire to some of them #bournemouth #COVID19"
2020-04-06,V3rmilion_N1nja,United Kingdom,"These are the type of people that are going to get others killed, in this instance in the #USA 

#COVIDIDIOTS #COVID19 #Covid19isGettingCloser https://t.co/Cg6lkQn6Hp"
2020-04-06,BenedictNeuro,"England, United Kingdom","Thank you for supporting #neuroscience research to establish the first nation-wide study of the effects of #COVID19 on the brain. Particular thanks to @louiseckenny , @LivUni_IVES and the whole team at @LivUni @livuninews @LivUniPress https://t.co/i4BYX9TBpF"
2020-04-06,domdyer70,UK,Pandemic Express #COVID19 https://t.co/OY89zXgQ3g
2020-04-06,parkerface1960,Cheshire ,Judging by tonight’s celebration the 19 could be ironic... #COVID19 https://t.co/qQaQUXXuWf
2020-04-06,AlextradinginLD,UK,"Confirmed cases &amp; deaths outside PRC, as of 26/06/2020.
#nCoV2019 #coronavirus #COVID2019 #COVID19 https://t.co/ElDCwVkHA2"
2020-04-06,waggytailkobe,"Scotland, United Kingdom","@mountaindoo1212 @beccadavidson @diannetingos @NYGovCuomo Drinking bleach kills you first time just like #covid19

Don't be Donald, don't drink bleach, do wear a mask"
2020-04-06,CheekyShaneReid,west sussex,Too all the Liverpool Fans who have lost loved ones or themselves have past because of #COVID19 and are not here tonight. THIS IS FOR YOU!!!!! #YNWA #premierleaguechampions  #19times
2020-04-06,nivincent,"London, England","""Early on Asians were suspected of carrying #COVID19 because they wore masks; now if Asians don't wear masks, they are suspected of being infected but being negligent."" https://t.co/a4gSA0BBEf"
2020-04-06,DeloresOfori,United Kingdom,"people in big numbers, getting super drunk at the beaches, complaining that there will more than likely be a second wave 🤣 and this is on the news. #COVID19 #COVIDIDIOTS #nutters"
2020-04-06,theempathybiz,"London, England","What is responsible leadership today? What can we learn from a crisis? 
Great leaders are not who profit from devastating situations, but rather those who rise by lifting others. 
@Joshkrich_
@MediaComUK
#empathy #responsibleleadership #COVID19 #compassion #equality #women https://t.co/Gy3KH2plcf"
2020-04-06,theempathybiz,"London, England","Companies simply cannot afford anymore not to be diverse, compassionate and responsible leaders. We have bared the consequences of selfish action for too long. 
Rise by lifting others. 
@c_j_watson  #empathy #responsibleleadership #COVID19 #compassion #equality #women https://t.co/RWfM1rorxC"
2020-04-06,CensusBusiness,United Kingdom,"A reminder for VAT registered businesses with upcoming payments due after 30th June. 

Automatic deferral is no longer in place so any liabilities due will need to be paid by the usual date!

#vat #hmrc #accounting #COVID19 #Finance https://t.co/kn3hruNv0Y"
2020-04-06,indre_balcaite,"London, England","Group of #Burma/#Myanmar researchers that's not part of #LSE that used to host it, currently meeting online, run by volunteers &amp; has helped me survive #lockdownuk, has been brought into the open by an article resulting from our event about #COVID19 in May
https://t.co/AOrFfVQtjz"
2020-04-06,tenderget,"West Midlands, England",@TembaMliswa Why take one and half rotten tonnes to the people  and then boast about it?doesnt make sense #COVID19
2020-04-06,CiaraMcCiara,Dublin City,Again the Differently abled amongst us lead by example.  What a superb video!  #diffabled #WearAMask #InThisTogether #COVID19 @HSELive @RCPI_news @jobswithCHI @roinnslainte https://t.co/S2gFryg0ej
2020-04-06,Health_HIV2030,"Dublin, Ireland",".@WHO #COVID19 advice for public: When and how to use masks, updated - How to wear a fabric #Mask safely https://t.co/cMFCJFpaqP @Concern @ifglobalhealth @DCUSNPCH @carolmorgan11 @Cballantine @HSELive @StoneybatterPoP @MicrobesInfect @V2019N @hpscireland @Dochasnetwork @Comhlamh"
2020-04-06,Tim_McArthur,"Highgate, London",@OliverDowden can u explain your 5 step guide to reopening #theatres. It has no clarity or care in the detail. My neighbours dog could have written a better plan. Did you write it in 2 minutes on the back of a fag packet? #TheatreClosures #COVID19 #artsandculture #TorySleaze
2020-04-06,waitmanb,"Newcastle Upon Tyne, England","Listen up, kids.

This is a band called @VanHalen and a song called “Right Now” from 1992.

Apparently, they can predict the future.

#BLM
#TrumpOut2020 
#DefundThePolice 
#COVID19 

https://t.co/pAAU9xSE8Z"
2020-04-06,parkerface1960,Cheshire ,@mickquinn1089 @LFC Judging by tonight’s celebration the 19 could be ironic... #COVID19
2020-04-06,AlastairBruce_,Edinburgh,"Despite #COVID19 the bubble around me delivered best 60th #birthday imaginable. In the end messages, kindnesses, friends &amp; family make life. Thanks to those on here who wished me well. I’m #overwhelmed. Day over because while I may think I retain this wee boy’s energy, I don’t! https://t.co/V3TEtzqpYw https://t.co/BVVoSrnMPP"
2020-04-06,BenedictNeuro,"England, United Kingdom",Huge thanks to @theABN_Info @rcpsych @RCPLondon  @BleedingStroke @encephalitis @naccsuk @FICMNews @ICS_updates and all the key stakeholders who have been supporting the national study of #neuroscience complications of #COVID19 https://t.co/6edRAoDc4d
2020-04-06,MixerPsg,Manchester,Protests are okay but going to the beach drinking beer 🍺 is not!  No way! #COVID19 People need to get out partying!
2020-04-06,BeachyDread,Bournemouth,"#Bournemouthbeach has always had the potential to be a major epicentre for #coronavirusuk / #COVID19 as it is a major tourist spot, attracting people from all over the UK, especially from major cities - those same areas with high rates of infection due to high pop. density."
2020-04-06,AitkenRL,"London, UK","Seems incredible #INTU, UK's biggest #shopping centre owner, nears financial collapse w/ #debts of c£4.5bn but #stockmarket value of c£52m (Thurs25/6 close). Shares -90% in past yr. May prove biggest corporate casualty in UK from #Covid19. @BBCKasiaMadera 
https://t.co/1XfPjAvc8a"
2020-04-06,MDunning_07,"Wales, United Kingdom","Diolch, Thank you,  from Staff @HywelDdaHB for your generosity and support during this pandemic ❤ #ThankYou #patients #public #supportingtheNHS #gratitude #generosity #ThursdayThankyou #ThursdayThoughts #ThursdayFeeling #COVID19 #NHS https://t.co/RC1Ph7z0hH"
2020-04-06,NeuroCov,United Kingdom,153 notifications of neurological and neuropsychiatric complications of #COVID19 - a UK wide collaboration using Professional organisations - published in the @TheLancetPsych https://t.co/7jd1fIC2my @Dr_Rhys here with the summary https://t.co/azVq7WLSZl
2020-04-06,Ian56789,UK,"The “Deadly” Hydroxychloroquine Publishing Scandal.
How the World’s top medical journals were cynically exploited by Big Pharma
https://t.co/GrqRt91BsO

Covid-19
#Covid19"
2020-04-06,tenderget,"West Midlands, England",This is what you get when   two geniuses meet a fascinating interview the questions were fired and the answers keep coming #COVID19 https://t.co/XJ8xEOo7RE
2020-04-06,RaineMichaela,"England, United Kingdom","Worst time to win the league, people won’t remember this year because liverpool won the league, corona as won the award for 2020. Ruined the year so far. #lfccpfc #COVID19"
2020-04-06,ebananuka,"London, England",The @CIPR_UK deserve real props for this 👇🏿 research. Worth noting it’s taken 6 mths (they weren’t jumping on the #BlackLivesMatter corporate bandwagon) &amp; a team effort of staff (shout out to @JRGerlis - even #COVID19 couldn’t derail him!) &amp; volunteers (props to @140Okay 🖤). #PR https://t.co/PfV1XkfAyL
2020-04-06,testedbylife,Berlin and Paris,"Either the #coronavirus has got bored and left fuckwit island for more worthy adversaries on the continent, or there is the mother of all second* waves coming down the track.
#COVID19 

* 2nd wave of Spanish Flu far deadlier than the first btw."
2020-04-06,OrthopodReg,London,"Talking about #MedEd, #culture and #leadership in the era of #COVID19 

How #MedStudentTwitter and #juniordoctors have risen to the challenge of #coronavirus - &amp; how it’s impacted on #MedEd!

#medtwitter #surgery #medicine #medstudents #orthotwitter #ICGRx #ICGRxLive #HammerItOut https://t.co/7B0PiY1LRB"
2020-04-06,libby_lucy,"Glasgow, UK","Busy night living near #kelvingrovepark. Twitter approves the crowd dispersals and policing of groups, which makes sense in a pandemic #COVID19 but are there alternative spaces or engagement for young people? What are youth scholars saying? @SineadGormally"
2020-04-06,sjpetherbridge,"Dublin City, Ireland",leaf is the world's first transparent n99+ HEPA filter mask with UV-C self sterilisation https://t.co/vZ4DBKuvPk #facemask #facemasks #PPE #COVID19 #Covid_19 #coronavirus #CoronavirusPandemic @laoneill111
2020-04-06,RobaFrosty,South West England,"TEXAS family shaken by evidence that highly contagious #COVID19 is actually highly contagious. America, land of the free to be stupid. @FoxNews #TrumpKillsUS @GOP @WhiteHouse https://t.co/4dzrcZG1Xx"
2020-04-06,BeachyDread,Bournemouth,"According to CCSE at JHU, (see ⬆️) 188 countries have the virus. Different nations with differing policies have had differing results. The UK has been among the worst in the world. In fact, we lead the world in being the worst at dealing with #COVID19, not the best. #bournemouth"
2020-04-06,MandyAulak,"London, UK","Great article by @wecanaccess explaining the fantastic work of @Chigride where my own son rides! #COVID19 has cut their income as no riders can ride at present, so if you can help support them during this  tough time, it would be much appreciated! https://t.co/ZUbHmWipRQ"
2020-04-06,BeachyDread,Bournemouth,"Hello there from #Bournemouth! I'd like to begin by pointing to these facts relating to #COVID19:

As the world approaches 10 mil cases &amp; half a mil deaths, it is patently obvious that it is not a hoax. Anyone who thinks so, needs their head examining.

https://t.co/nwJqdW6SuY https://t.co/qhc8Zo4DwR"
2020-04-06,dongapalouza,"Manchester, England","One thing I'd like to keep from the #COVID19 crisis is the current #BBCQuestionTime format - so much better without baying, howling mob audiences: please keep! #bbcqt"
2020-04-06,yudoula,United Kingdom,Sharing experience and continuing our efforts to #ShapeTheWorld with fellow Engineers 👷🏿‍♀️👷🏻‍♂️👷🏿‍♂️👷🏻‍♀️and good friends from Nigeria 🇳🇬 #INWED20 #thisiscivilengineering #globalengineering #sdgs #sdg5 #digitaldebate #covid19 @ArupGroup @TensarInsights @WES1919 @ICE_engineers @WCoEngineers https://t.co/bZ6uULNAty
2020-04-06,DLAIgnite,"London, England",Are people responding any differently to ads today? Would love to hear your thoughts on this https://t.co/kPIo4Ulfrf @Pitch121 @DLAignite  #LinkedIn #advertising #marketing #sales #socialselling #businessmanagement #campaign #ad #covid19 #covid_19 https://t.co/K3DLWrdY8f
2020-04-06,Zetetic_designs,London,"Is current germ theory an inversion of the truth? Excerpt from an interview with Dr. Lorraine Day.
https://t.co/5uF2Kc8gIv
#germtheory #viruses #immunesystem #COVID19 #healthcare #coronavirus"
2020-04-06,ben_digeidfran,"Caerdydd, Wales","@LizDavies14 Things coming out of the US these days are total lunacy. Ripping up nuclear control treaties. Sanctioning anyone who challenges them. Pushing disinfectant as a cure for #COVID19 . This deluded lady from Florida.
All this &amp; more in the world's most powerful country is terrifying."
2020-04-06,ScorpioLife64,Here,"The Constitution you cling to comes with responsibility. If you don't ""feel"" you should have to wear a mask, you should register for a vaccine trial. 😉 #COVID19"
2020-04-06,craig_monaghan,"North West, England",@PJ_Kirkham Guessing social distancing &amp; #COVID19 has vanished for evening in #Liverpool 🤷🏻‍♂️
2020-04-06,James_Writes_20,London. ,Sad to think of all the Liverpool fans who died during the pandemic who never got to see this moment. 😪 #LFC #Champions #COVID19
2020-04-06,Rafah_M_,London,"REOPEN THE GYMS
#COVID19 #gym #lockdownuk"
2020-04-06,MasterofIoT,"New South Wales, Australia",@BorisJohnson That’s great Boris. Can you share how many are leaving the NHS? In fear of their residency status following a likely no deal Brexit. Let us know the attrition rate please | #NHS #heathcare #COVID19 #NHSheroes #health #nursejobs #Nurses2020 #recruitment #Doctor #ThursdayThoughts
2020-04-06,anoncitizenhere,London,"In the very sunny hot weather with people wearing face masks, will the bottom of their faces look different to the top part that’s in the sun (after they take their masks off)?
#covid19"
2020-04-06,ThatTimWalker,London,"Typically bold and brave from @BKL_Productions: Hamlet - with @IanMcKellen in an ‘age-blind’ production - to go into rehearsals from June 29. First theatre production to start rehearsals following #COVID19 lockdown. Opening night at Theatre Royal Windsor, still to be announced."
2020-04-06,RedRobko,"South East, England","No man ever knocked one out whilst thinking of his wife, fact.
#COVID19"
2020-04-06,1Britain1Nation,Great Britain,We recognise the challenges being faced by schools at this moment in time due to #COVID19 It is for this reason we have decided scale things down and delay the release of the #OBONDAY2020 song which was written and sung by the children @StJohnsCE. Watch this space. https://t.co/tPiFmwH69r
2020-04-06,billytf,"Wetherby, UK",Hey #Millennials let’s see what your made of. Now is your chance to show the rest of us how to tackle and survive #COVID19
2020-04-06,ColmJDawson,Ireland,So I did this today on behalf on the amazing club that is Ballymun Kickams @BallymunGAA. #honoured #gaa #covid19 https://t.co/e95b0mGtsr
2020-04-06,doctorkevinmoo1,"Lancashire, UK","So if any of us need NHS treatment or just to see our GP  the staff will not have been tested? so for my aunt who is blind and has carers come in twice a day, the staff will not have been tested? #COVID19 #covid19UK https://t.co/Nl43fk4UPr"
2020-04-06,wonkyvision,"Kenilworth, England","Experimenting with using a tripod to capture details on low light conditions. This is a photo of a detail of my mouse mat
.
.
.

#vov #victoryovervirus #victoryovercoronavirus #covid19 #covidkindness #stayhome… https://t.co/9QVuOBsU2L"
2020-04-06,anth4769,Bedfordshire ,"Bugger off w/the view of mask wearing in shops #bbcqt.

I've worked in a Store since #COVID19 began. Minimal risk. Limited exposure, screens up, literally passing persons only.

On public transport, sat in a confined space for prolongued periods.

Different scenario!
#GetAGrip!"
2020-04-06,NJ_Pen,South Jersey,"Eight more residents have perished from #COVID19-related complications, for a total of 445 local deaths due to the pandemic. @camdencountynj also reported another 33 local infections, bringing the countywide total to 7,624. Details here.

https://t.co/qVLtRLf2Pz"
2020-04-06,DrBeekeeper,UK,"Covid-19 Reflections from DrBeekeeper: Doctor and Beekeeper

https://t.co/fl6LEA5MD9

#beekeeping #doctoring #covid19 #pandemic #reflection https://t.co/75RoSbaBrP"
2020-04-06,just_pound,Stourbridge,"Hi @MarkRutte, @GiuseppeConteIT @EmmanuelMacron @RegSprecher @jensspahn @hugodejonge to end #COVID19, we need to make sure no one is left behind. When negotiating with pharmaceuticals, request from them to reserve the same amount for the poorest countries. #GlobalGoalUnite"
2020-04-06,Ben_JS_Cooper,Nottingham,What's that number for reporting large gatherings again @MerseyPolice? #COVID19 https://t.co/E0YKjauj4Y
2020-04-06,KickAssCantona2,Ireland,That paint job could have helped pay the doctors &amp; nurses who are helping to fight covid wages 😏 #COVID19 https://t.co/b9sjpFdDst
2020-04-06,SOSmoggies,"Liverpool, England","Sorry for the upsetting image. If anybody can donate to help Carla Lane Animals In Need clear their £15,000+ vet bill &amp; pay for Rosie's treatment, they would be SO grateful. TYSM. 💕🐕💕
https://t.co/zZAXi4EFUn
#Liverpool #Liverpoolchampions #Dog #SaveOurRescues #COVID19 #APPEAL https://t.co/mSiOKkml80"
2020-04-06,ZoeCresswell,Birmingham ,If you didnt have trust issues before.. Covid19 will have you really wondering who you can trust 😂 #COVID19 #SocialDistancinguk
2020-04-06,Lau_Ciocan,"London, UK","Post #COVID19 we need to keep finding ways to keep polluting less and car empire for the environment, wfm more, appreciate more our #keyworkers and we need also better broadband to wfm. #bbcqt"
2020-04-06,Essenc3Fitness,Uk ,"If you don't respect your own being, you'll no longer respect consequence. No longer will you respect others, or your house / street, nor country. Eventually, this disrespect will leak into your thoughts for the rest of the world. 

-essenc3fitness  #COVID19 #eraofselfishness"
2020-04-06,Ca55ianEagle,"Chippenham, England","Couldn't resist making this for
 for this complete idiot #COVIDIDIOTS #COVID19 #COVIDIOTS #bournemouthbeach #curbyourenthusiasm https://t.co/e4AiBE9ht4"
2020-04-06,Leeds_Demon,Here,"@RichardBurgon Sir Keir Starmer's children have been at school, during lockdown. If there was an issue with school children passing on #Covid19, would Sir Keir have let his kids go to school?"
2020-04-06,plantbased_ed,"Newcastle Upon Tyne, England","#COVID19 started because of meat.
Hotspots in the US are linked to meat plants.
German &amp; UK flare ups are being caused by meat plants.
US coronavirus hotspots linked to meat processing plants.
Meat is shit for the environment.
It's inhumane.
EAT PLANTS!

https://t.co/VPznwi4r9c"
2020-04-06,Coconutinbahama,"Kensington, London",Feel bad towards anyone dealing with domestic violence just imagine how many lovely key workers possibly lowest in our communities have helped so many lives and people during #covid19 the kindness and goodness of key workers shouldn’t be forgotten
2020-04-06,announcerphil,York,"As someone #ExcludedUK from all government #COVID19 support, to hear @Jacob_Rees_Mogg reel off the standard lines about what they have done as opposed to what they haven’t, feels like a surgeon telling me “great news, I’ve managed to save your foot....but I’ve amputated your leg”"
2020-04-06,sjpetherbridge,"Dublin City, Ireland","In many countries the coronavirus pandemic is accelerating, not slowing https://t.co/XGPVycaOpi via @ConversationEDU #COVID19 #COVID__19 #Covid_19 #coronavirus #CoronavirusPandemic #CoronaUpdate"
2020-04-06,TheLastPersont2,"London, UK","@Hamptondener @bbcquestiontime @GeorgeThePoet Yes the UK's performance is worse per head than any other major country except Belgium - which counts excess deaths i.e. those believed to be down to #COVID19 but not confirmed.

#bbcqt"
2020-04-06,GoForTwoNFL,United Kingdom,"Non NFL related but interested on the result.

Do you wear a mask in public currently? #NFLTwitter #COVID19"
2020-04-06,RNumber8,"Bath, England","@JoePajak Generally, you are quite correct.

Without any tool to help us we are at the mercy of the R Number Reinfection Rates of the #Covid19 #CoronaVirus #Pandemic.

However, there is a tool that can allow you to monitor R Numbers; my app.

Please install and test drive it"
2020-04-06,OrfanouVassilia,"Brussels, Belgium","@LUDCI_EU #CallforProposals. 
How has #Covid19 affected us all? #check #share #react
https://t.co/KGk9ksO3yG #pandemicresponse #mediadiplomacy #headlinediplomat #citizendiplomat #opinionsmatter
https://t.co/PTmNefEFtu &amp; https://t.co/VsTbEctxPD"
2020-04-06,HulbertMathew,"Barwell, Leicestershire","Yet more people breaking social distancing.
I couldn't care less about a bloody football match...they're putting people's lives at risk!
#COVID19 https://t.co/2NXr8GUQ5S"
2020-04-06,CharWildgoose,"Andover, England","It would appear people who travelled to Bournemouth really couldn’t give a shit about #COVID19 and may as well get themselves back to work and school ASAP, think they’d be safer there. #COVIDIDIOTS"
2020-04-06,meNabster,"London, England","@piersmorgan @inabster There's going to be a huge spike in #COVID19 cases soon, in about two weeks, unless heat &amp; suninhibits the virus from spreading which I sincerely hope, but if that is so, the spike might then be in the Autumn, like for the 1918 Spanish Flu epidemic."
2020-04-06,juneshannon,Dublin,"In the last month, almost 4 million cases have been reported. We expect to reach a total of 10 million cases within the next week."" ( this happened in the last 7 months) just 7 months #covid19"
2020-04-06,RiverWinder,NY,"@Jim_Jordan Put a damn mask on &amp; have some respect for your coworkers. No one wants to hear from you until you're capable of showing responsibility for the rest of humanity who are at risk of severe complications &amp; even death. Even children can understand it's not all about them.
#COVID19"
2020-04-06,winkveron,Manchester,No worries lads. When you check in to A &amp; E just tell them the secret codes (#YNWA or #ThisMeansMore) and you’ll be safe from #COVID19 👌🙄
2020-04-06,JoWarner01,"London, England","Very sobering accounts from audience members on #bbcqt this evening. All under 30, but deeply affected by loss due to  #COVID19. Worth remembering when slinging around messages about ‘taking responsibility for risk’. Meaningless with an infectious disease. My risk becomes yours."
2020-04-06,norvern_baptist,"Salford, England","As a country we are fucked financially if there is a 2nd wave, we going back into lockdown and paying furlough payments again? #COVID19"
2020-04-06,Mirkasher31,"Dudley, England","@ronanburtenshaw Planned distractions and deflections from discussing serious issues:
#LabourLeaks 
#WavertreeFour
#BlackLivesMatterUK
#StatuesMustFall movement
#WestBankAnnexations
#COVID19 opposition tactics
#COVID19 2nd wave
#schoolsreopeninguk muddles
#NHS under threat
#100000sJoblosses"
2020-04-06,AlexandrosThe13,"Newcastle Upon Tyne, UK",It seems that there is no Covid in Bournemouth any more... #uk #COVID19 #bournemouthbeach https://t.co/6GbY1cVriS
2020-04-06,MattScript,UK,The Tories have lost control. Failing to enforce any rules was always going to have consequences. Here they are ... #SocialDistancinguk #London #COVID19 https://t.co/8itua7dolF
2020-04-06,Jane__Lewis,Glasgow,I’m delighted for #Liverpool and their fans ... but ... come on ... #covid19
2020-04-06,2FingersRampant,"Colchester, Essex",1000s of people don’t understand this Tweet. You can’t underestimate basic human stupidity and selfishness. But the Government has. #COVID19 #coronavirus https://t.co/wNLqzQD6OQ
2020-04-06,babyhampergift,London,"Our personalized crystal keepsakes are now back in stock!

#baby #hamper #gifts #babyshower #genderreveal #babygirl #babyboy #thursday #unisex #giftbox #london #COVID19 #giftboxideas #babygiftideas #nappycakes… https://t.co/EOH4GVXfwk"
2020-04-06,cudgeecoo,England,Did you hear about Maya He...? 🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪🤪😚🤪 #MAYA #He #LISA #Glastonbury #GlastoAtHome #ASTRO #Covid19isGettingCloser #BB2020Tvi #CHEMCI #AsOne #HowYouLikeThat #Europe #trend #Isolation #COVID19 #COVID__19 #bear #BEARD #bearsoftwitter #cub #bearsoftwitter https://t.co/UmRXjEIeDY
