Date,User_ID,Location,Text
2020-04-16,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-16,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-16,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-17,harte_karen,"Birmingham, UK",@todrick @todricksteam #quarantinedan went #thwack and it made me smile 😃 #DragRace #COVID19 #fanbitch https://t.co/oD6fC74Vnj
2020-04-17,RCPath,London ,Professor Brandner's presentation illustrates the importance of postmortems for #COVID19 patients to better understand the disease.
2020-04-17,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-17,BBCkatyaadler,"Brussels, Belgium","Champions of EU arguament to expand criteria defining ‘safe’ outside countries to incl #COVID19 infection rates but also TRANSPARENCY of health data, claim political advantage: Avoid potentially explosive diplomatic situation of allowing visitors from China but not US from 1 July"
2020-04-17,cipnt,"Cambridge, UK","@ProfBrianCox There's an ""opportunity"" for those who want no-deal to hide its economic impact behind the losses of the #covid19 lockdown"
2020-04-17,sianamattey_,Exeter,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/bZGkURNvgX"
2020-04-17,GmiG,UK,That’s basically what our fantastic researchers are doing on a daily basis and we’re really proud! #COVID19 @timeshighered #YoungUni @THEworldsummits https://t.co/Gqi8he9847
2020-04-17,GanleyEmma,"Perthshire, Scotland",The self-corrective nature of science &amp; the need for dynamic approaches to publishing. Oh and maybe it isn’t really about trust per se... some thoughts on publishing during the #COVID19 #pandemic https://t.co/Tn879Den2A
2020-04-17,domdyer70,UK,Bournemouth beach today &amp; this before Boris opens the pubs #COVID19 https://t.co/p9NhkFQTsN
2020-04-17,SensoryLeaf420,"Essex, U.K","@MattHancock @BorisJohnson I ordered a #COVID19 #test on Monday... Showed up at 4:05 today. Can't do test, until iv arranged #collection but can't do that as closed at 4pm. So it will be Friday, before it gets posted. 5 days, is that acceptable #TestandTrace"
2020-04-17,willlawry,"Eastbourne, England",Words cannot express how much determination this man has! So pleased he's home!! 🏡 @ESHTNHS @ESHT_OOH @SEWB_ESHT @TheACPRC #COVID19 #physiotherapy #AHP https://t.co/Ten4uwyno6
2020-04-17,PainAssocScot,United Kingdom,Tomorrow’s #Oban self-management group will be meeting at 1pm via Zoom. The topic is managing stress.  If you wish to join the group or want more info Freephone 0800 783 6059 or email info@painassociation.com. . #self-management #Chronic Pain #COVID19
2020-04-17,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-17,Randombiz,"Long Ditton, Surrey",Don’t worry clearly people are ‘being responsible’ and ‘using common sense’  - god help us 🤪 #COVID19 #SocialDistancinguk #WearADamnMask or #StayAtHome https://t.co/ITg77gZIBR
2020-04-17,a_m_molenda,London,COVID-19 crime. 3 types of clinical trials. #COVID #COVID19 #Covid_19 #SARSCoV2 #doctor #Doctors #treatment #clinicaltrials https://t.co/nf6lyD8Z2y
2020-04-17,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-17,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-17,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-17,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-17,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-17,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-17,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-17,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-17,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-17,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-17,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-17,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-17,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-17,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-17,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-18,xuetingni,London ,"I'm proud of Dr Wen for speaking up. It's unspeakable for frontline American #Chinese and other Asian American health workers who are daily risking their lives to save lives to be getting this kind of treatment due to racism actively spread by the POTUS, of all people. #COVID19"
2020-04-18,amshrky1,Exmouth Devon UK,@glennkirschner2 #DictatorTrump does not have the ability to feel #empathy. He knows #COVID19 impacts the #BAME community and due to his deeply ingrained #racism he is acting in this way. He is clearly a #criminal #psychopath with #delusions of grandeur #VoteTrumpOut
2020-04-18,harte_karen,"Birmingham, UK",@todrick @todricksteam #quarantinedan went #thwack and it made me smile 😃 #DragRace #COVID19 #fanbitch https://t.co/oD6fC74Vnj
2020-04-18,RCPath,London ,Professor Brandner's presentation illustrates the importance of postmortems for #COVID19 patients to better understand the disease.
2020-04-18,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-18,BBCkatyaadler,"Brussels, Belgium","Champions of EU arguament to expand criteria defining ‘safe’ outside countries to incl #COVID19 infection rates but also TRANSPARENCY of health data, claim political advantage: Avoid potentially explosive diplomatic situation of allowing visitors from China but not US from 1 July"
2020-04-18,cipnt,"Cambridge, UK","@ProfBrianCox There's an ""opportunity"" for those who want no-deal to hide its economic impact behind the losses of the #covid19 lockdown"
2020-04-18,sianamattey_,Exeter,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/bZGkURNvgX"
2020-04-18,GmiG,UK,That’s basically what our fantastic researchers are doing on a daily basis and we’re really proud! #COVID19 @timeshighered #YoungUni @THEworldsummits https://t.co/Gqi8he9847
2020-04-18,GanleyEmma,"Perthshire, Scotland",The self-corrective nature of science &amp; the need for dynamic approaches to publishing. Oh and maybe it isn’t really about trust per se... some thoughts on publishing during the #COVID19 #pandemic https://t.co/Tn879Den2A
2020-04-18,domdyer70,UK,Bournemouth beach today &amp; this before Boris opens the pubs #COVID19 https://t.co/p9NhkFQTsN
2020-04-18,SensoryLeaf420,"Essex, U.K","@MattHancock @BorisJohnson I ordered a #COVID19 #test on Monday... Showed up at 4:05 today. Can't do test, until iv arranged #collection but can't do that as closed at 4pm. So it will be Friday, before it gets posted. 5 days, is that acceptable #TestandTrace"
2020-04-18,willlawry,"Eastbourne, England",Words cannot express how much determination this man has! So pleased he's home!! 🏡 @ESHTNHS @ESHT_OOH @SEWB_ESHT @TheACPRC #COVID19 #physiotherapy #AHP https://t.co/Ten4uwyno6
2020-04-18,PainAssocScot,United Kingdom,Tomorrow’s #Oban self-management group will be meeting at 1pm via Zoom. The topic is managing stress.  If you wish to join the group or want more info Freephone 0800 783 6059 or email info@painassociation.com. . #self-management #Chronic Pain #COVID19
2020-04-18,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-18,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-18,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-18,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-18,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-18,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-18,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-18,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-18,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-18,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-18,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-18,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-18,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-18,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-18,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-18,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-19,ChelmsCouncil,"Chelmsford, UK","Washing your hands more often remains vitally important to prevent the spread of #Covid19 in the Essex. 

Wash your hands with soap and water for 20 seconds or use hand sanitiser. https://t.co/qUVKdzibHd"
2020-04-19,DanyaChaikel,"The Hague, The Netherlands","""UN Member States, Observers &amp; others, sent a strong political message this week, with the announcement that 170 signatories have now endorsed the UN’s call to #silencetheguns, &amp; stand united against the global threat of the #COVID19 pandemic."" #ceasefire https://t.co/ZqtxPGPxOz"
2020-04-19,xuetingni,London ,"I'm proud of Dr Wen for speaking up. It's unspeakable for frontline American #Chinese and other Asian American health workers who are daily risking their lives to save lives to be getting this kind of treatment due to racism actively spread by the POTUS, of all people. #COVID19"
2020-04-19,amshrky1,Exmouth Devon UK,@glennkirschner2 #DictatorTrump does not have the ability to feel #empathy. He knows #COVID19 impacts the #BAME community and due to his deeply ingrained #racism he is acting in this way. He is clearly a #criminal #psychopath with #delusions of grandeur #VoteTrumpOut
2020-04-19,harte_karen,"Birmingham, UK",@todrick @todricksteam #quarantinedan went #thwack and it made me smile 😃 #DragRace #COVID19 #fanbitch https://t.co/oD6fC74Vnj
2020-04-19,RCPath,London ,Professor Brandner's presentation illustrates the importance of postmortems for #COVID19 patients to better understand the disease.
2020-04-19,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-19,BBCkatyaadler,"Brussels, Belgium","Champions of EU arguament to expand criteria defining ‘safe’ outside countries to incl #COVID19 infection rates but also TRANSPARENCY of health data, claim political advantage: Avoid potentially explosive diplomatic situation of allowing visitors from China but not US from 1 July"
2020-04-19,cipnt,"Cambridge, UK","@ProfBrianCox There's an ""opportunity"" for those who want no-deal to hide its economic impact behind the losses of the #covid19 lockdown"
2020-04-19,sianamattey_,Exeter,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/bZGkURNvgX"
2020-04-19,GmiG,UK,That’s basically what our fantastic researchers are doing on a daily basis and we’re really proud! #COVID19 @timeshighered #YoungUni @THEworldsummits https://t.co/Gqi8he9847
2020-04-19,GanleyEmma,"Perthshire, Scotland",The self-corrective nature of science &amp; the need for dynamic approaches to publishing. Oh and maybe it isn’t really about trust per se... some thoughts on publishing during the #COVID19 #pandemic https://t.co/Tn879Den2A
2020-04-19,domdyer70,UK,Bournemouth beach today &amp; this before Boris opens the pubs #COVID19 https://t.co/p9NhkFQTsN
2020-04-19,SensoryLeaf420,"Essex, U.K","@MattHancock @BorisJohnson I ordered a #COVID19 #test on Monday... Showed up at 4:05 today. Can't do test, until iv arranged #collection but can't do that as closed at 4pm. So it will be Friday, before it gets posted. 5 days, is that acceptable #TestandTrace"
2020-04-19,willlawry,"Eastbourne, England",Words cannot express how much determination this man has! So pleased he's home!! 🏡 @ESHTNHS @ESHT_OOH @SEWB_ESHT @TheACPRC #COVID19 #physiotherapy #AHP https://t.co/Ten4uwyno6
2020-04-19,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-19,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-19,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-19,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-19,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-19,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-19,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-19,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-19,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-19,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-19,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-19,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-19,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-19,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-19,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-20,angieleefoster1,"Suffolk, UK","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/C5nmLisn1o"
2020-04-20,ChelmsCouncil,"Chelmsford, UK","Washing your hands more often remains vitally important to prevent the spread of #Covid19 in the Essex. 

Wash your hands with soap and water for 20 seconds or use hand sanitiser. https://t.co/qUVKdzibHd"
2020-04-20,DanyaChaikel,"The Hague, The Netherlands","""UN Member States, Observers &amp; others, sent a strong political message this week, with the announcement that 170 signatories have now endorsed the UN’s call to #silencetheguns, &amp; stand united against the global threat of the #COVID19 pandemic."" #ceasefire https://t.co/ZqtxPGPxOz"
2020-04-20,amshrky1,Exmouth Devon UK,@glennkirschner2 #DictatorTrump does not have the ability to feel #empathy. He knows #COVID19 impacts the #BAME community and due to his deeply ingrained #racism he is acting in this way. He is clearly a #criminal #psychopath with #delusions of grandeur #VoteTrumpOut
2020-04-20,harte_karen,"Birmingham, UK",@todrick @todricksteam #quarantinedan went #thwack and it made me smile 😃 #DragRace #COVID19 #fanbitch https://t.co/oD6fC74Vnj
2020-04-20,RCPath,London ,Professor Brandner's presentation illustrates the importance of postmortems for #COVID19 patients to better understand the disease.
2020-04-20,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-20,BBCkatyaadler,"Brussels, Belgium","Champions of EU arguament to expand criteria defining ‘safe’ outside countries to incl #COVID19 infection rates but also TRANSPARENCY of health data, claim political advantage: Avoid potentially explosive diplomatic situation of allowing visitors from China but not US from 1 July"
2020-04-20,cipnt,"Cambridge, UK","@ProfBrianCox There's an ""opportunity"" for those who want no-deal to hide its economic impact behind the losses of the #covid19 lockdown"
2020-04-20,sianamattey_,Exeter,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/bZGkURNvgX"
2020-04-20,GmiG,UK,That’s basically what our fantastic researchers are doing on a daily basis and we’re really proud! #COVID19 @timeshighered #YoungUni @THEworldsummits https://t.co/Gqi8he9847
2020-04-20,GanleyEmma,"Perthshire, Scotland",The self-corrective nature of science &amp; the need for dynamic approaches to publishing. Oh and maybe it isn’t really about trust per se... some thoughts on publishing during the #COVID19 #pandemic https://t.co/Tn879Den2A
2020-04-20,domdyer70,UK,Bournemouth beach today &amp; this before Boris opens the pubs #COVID19 https://t.co/p9NhkFQTsN
2020-04-20,SensoryLeaf420,"Essex, U.K","@MattHancock @BorisJohnson I ordered a #COVID19 #test on Monday... Showed up at 4:05 today. Can't do test, until iv arranged #collection but can't do that as closed at 4pm. So it will be Friday, before it gets posted. 5 days, is that acceptable #TestandTrace"
2020-04-20,willlawry,"Eastbourne, England",Words cannot express how much determination this man has! So pleased he's home!! 🏡 @ESHTNHS @ESHT_OOH @SEWB_ESHT @TheACPRC #COVID19 #physiotherapy #AHP https://t.co/Ten4uwyno6
2020-04-20,AlexWitzleben,Brussels,Stocks fall sharply in wake of new #coronavirus flare-ups.  Florida reported its biggest daily increase in #Covid19 cases -  Renewed trade friction between the US and Europe  https://t.co/iVch0nGnRw via @financialtimes #DonaldTrump #TradeWars #GOP #Republicans #JoeBiden #EUtrade
2020-04-20,PHE_uk,United Kingdom,"If you're a frontline worker or volunteer, you can access our free online training to learn how to support the mental wellbeing of others who may be affected by #coronavirus.

Find out more: https://t.co/gtse8723GA

@NHSEngland @NHS_HealthEdEng"
2020-04-20,MrJohnNicolson,"Alloa, Scotland",Looking forward to zoom webinar with President #Dilma on the #Bolsanaro #coronavirus crisis in Brazil. Interesting address by @ggreenwald to begin.  #ForaBolsonaro https://t.co/kg5yK00I3j
2020-04-20,Earth_Extreme,UK,"Coronavirus Update 238 By Doctor John Campbell 'Report from Manila, Philippines' #COVID19 #coronavirus #pandemic #HealthEmergency #Israel https://t.co/pEbVaTgWol"
2020-04-20,_WordsOfKate,"Bristol, England","At last the #lockdown is being eased and we can get back to business!  

Said the #coronavirus.                           #StaySafe https://t.co/nxc8Dm3Rc5"
2020-04-20,datavisualisat1,UK,"The 11 countries (&gt;1,000 deaths already) currently suffering the most from #covid19. Daily deaths and daily reported cases still increasing - worse is yet to come before their peak...and after. (7 day averaged data). #coronavirus #FlattenTheCurve https://t.co/trHsCcHYQ4"
2020-04-20,LaoTzu5,"England, UK","Solution Dame Judy:  Go to the Cinema

#COVID19 #CoronaVirus #C4News"
2020-04-20,EarthyAndroid,"Glasgow, Scotland",UK to Wed 24/6/20: #COVID19 Cases per 100 Tests (Daily) and Deaths per 100 Cases (Total) #SARSCoV2 #Coronavirus https://t.co/i8UidvAi90
2020-04-20,SportingExcite,UK,NBA star Nikola Jokic tests positive for coronavirus… days after embracing Novak Djokovic  📝 ✳️ 🏀 #coronavirus #tennistournament https://t.co/9n6wkfNboI
2020-04-20,thurrockcouncil,Thurrock,"There's #coronavirus financial support available if you need it during this time including: 

• Universal Credit
• Local Council Tax Support
•  Employment Support Allowance
• Statutory Sick Pay 

For more information, visit: https://t.co/6OiacX4DR0 #StayAlert https://t.co/xAZnxNSX7N"
2020-04-20,Outside_Margina,UK,"Perhaps this is an opportunity for #Darwinism to finally strike back
and eradicate those who believe that singing and drinking in a crowded pub is more important than the health of fellow citizens?
Let's eradicate #coronavirus before it mutates!
#c4news #skynews #itvnews #bbcnews https://t.co/04XTjbSTLj"
2020-04-20,InverclydeOL,Inverclyde,"If you need assistance with accessing provisions, support and advice during the #coronavirus outbreak please call 01475 715275 between 9am - 7pm, Monday - Saturday.

#InverclydeCares #Inverclyde #Scotland #OurInverclyde #ourcommunity #StaySafe https://t.co/g2NTifOhWI"
2020-04-20,kind_but_bolshy,"Norfolk, England","Downsized? 
If you have a place to store items for a while, it makes sense to keep them for the moment.  In particular, out of season items which would be less saleable just now.
#coronavirus

Lockdown wardrobe clear-outs threaten to flood charity shops https://t.co/iPhTouxaCk"
2020-04-20,railadvent,United Kingdom,The North Norfolk Railway has announced that they will begin running passenger trains from Wednesday 8th of July 2020. https://t.co/Afh5jRXcoV #trainspotting #railway #news #train #rail #steam #steamtrain #norfolk #heritage #coronavirus
2020-04-20,LoneIyStephanie,NY ,"Due to #COVID19 aka #Coronavirus Ill be sending the first 700 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 (drop all tags in comments) 🥳 https://t.co/Q0viJChz0k"
2020-04-21,angieleefoster1,"Suffolk, UK","Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well 🙏. Download the app https://t.co/C5nmLisn1o"
2020-04-21,ChelmsCouncil,"Chelmsford, UK","Washing your hands more often remains vitally important to prevent the spread of #Covid19 in the Essex. 

Wash your hands with soap and water for 20 seconds or use hand sanitiser. https://t.co/qUVKdzibHd"
2020-04-21,DanyaChaikel,"The Hague, The Netherlands","""UN Member States, Observers &amp; others, sent a strong political message this week, with the announcement that 170 signatories have now endorsed the UN’s call to #silencetheguns, &amp; stand united against the global threat of the #COVID19 pandemic."" #ceasefire https://t.co/ZqtxPGPxOz"
